tag,file_id,base_logit,aug_logit,base_prob,aug_prob
asv19 on mlaad+bark,wavs/spoof_00142_Indri-TTS-0.1.wav,6.0100202560424805,-1.0368211269378662,0.9975519776344299,0.2617638111114502
asv19 on mlaad+bark,wavs/spoof_00143_LongCat-AudioDiT.wav,1.9741294384002686,-3.465182304382324,0.8780539631843567,0.03031930699944496
asv19 on mlaad+bark,wavs/spoof_00144_Chatterbox-Turbo.wav,1.0894129276275635,2.5073153972625732,0.748271107673645,0.9246530532836914
asv19 on mlaad+bark,wavs/spoof_00145_LEMAS-TTS.wav,3.6898491382598877,-1.0025913715362549,0.9756327867507935,0.26843222975730896
asv19 on mlaad+bark,wavs/spoof_00146_Gemini-3.1-Flash-TTS.wav,-0.10642600059509277,-1.3078422546386719,0.47341859340667725,0.21284812688827515
asv19 on mlaad+bark,wavs/spoof_00148_GLM-TTS.wav,-1.412257194519043,1.432659387588501,0.1958782821893692,0.8073153495788574
asv19 on mlaad+bark,wavs/spoof_00149_Llasa-3B.wav,-1.1999542713165283,3.2438981533050537,0.2314833402633667,0.9624532461166382
asv19 on mlaad+bark,wavs/spoof_00150_ChatTTS.wav,-1.4445433616638184,-1.41107976436615,0.19084276258945465,0.1960638016462326
asv19 on mlaad+bark,wavs/spoof_00151_Index-TTS-2.0.wav,-1.2513659000396729,0.5540328025817871,0.22246380150318146,0.6350707411766052
asv19 on mlaad+bark,wavs/spoof_00152_Mars5.wav,-0.4475800395011902,-0.16695216298103333,0.38993632793426514,0.45835861563682556
asv19 on mlaad+bark,wavs/spoof_00153_Maya1_TTS.wav,2.4791178703308105,0.5796993970870972,0.9226648807525635,0.6409982442855835
