sample_id,system,label,raw_logit,C,T,cal_logit
fake__en__Microsoft_VibeVoice_1.5B__dorothy_and_wizard_oz_15_f000058,Microsoft VibeVoice 1.5B,1,-2.582854986190796,14.487138748168944,2.73027715382973,-1.7164524718842176
fake__en__Microsoft_VibeVoice_1.5B__hunters_space_01_f000007,Microsoft VibeVoice 1.5B,1,2.130601406097412,13.50693130493164,2.7612229796994825,-0.10292072496381816
fake__en__Microsoft_VibeVoice_1.5B__piratesofersatz_03_leinster_64kb_f000122,Microsoft VibeVoice 1.5B,1,3.214829206466675,12.6416597366333,2.505224174031994,0.6244525708470908
fake__en__Microsoft_VibeVoice_1.5B__piratesofersatz_10_leinster_64kb_f000029,Microsoft VibeVoice 1.5B,1,2.053328514099121,13.436650276184082,2.728130975357291,-0.08735877674685621
fake__en__Microsoft_VibeVoice_1.5B__piratesofersatz_11_leinster_64kb_f000130,Microsoft VibeVoice 1.5B,1,1.052011013031006,13.582447052001951,2.525799709021755,-0.04311182438663407
fake__en__Microsoft_VibeVoice_1.5B__silent_bullet_02_f000119,Microsoft VibeVoice 1.5B,1,-1.7537381649017334,12.87255573272705,2.531599470331673,-1.435293905259662
fake__en__Microsoft_VibeVoice_1.5B__silent_bullet_02_f000206,Microsoft VibeVoice 1.5B,1,6.709787845611572,13.678058624267578,2.6352415596283096,2.1192428993628134
fake__en__Microsoft_VibeVoice_1.5B__silent_bullet_05_f000137,Microsoft VibeVoice 1.5B,1,7.592049598693848,14.741342544555664,2.792889497974118,2.4745379428986736
fake__en__Microsoft_VibeVoice_1.5B__silent_bullet_09_f000213,Microsoft VibeVoice 1.5B,1,-0.7851856350898743,13.918864250183104,2.7796005860831485,-1.2361343379585923
fake__en__Microsoft_VibeVoice_1.5B__silent_bullet_12_f000150,Microsoft VibeVoice 1.5B,1,3.815787553787232,13.92786979675293,2.698714896857803,0.8538951578196933
fake__en__Microsoft_VibeVoice_Large__dorothy_and_wizard_oz_03_f000012,Microsoft VibeVoice Large,1,2.9627530574798584,12.987610816955566,2.4803491283793053,0.6588625402120384
fake__en__Microsoft_VibeVoice_Large__dorothy_and_wizard_oz_08_f000033,Microsoft VibeVoice Large,1,1.5858347415924072,14.887613296508787,2.75220119316435,0.09707136348548237
fake__en__Microsoft_VibeVoice_Large__dorothy_and_wizard_oz_09_f000124,Microsoft VibeVoice Large,1,3.4934332370758057,14.9251127243042,2.7875289950198643,0.8183027512208342
fake__en__Microsoft_VibeVoice_Large__dorothy_and_wizard_oz_16_f000090,Microsoft VibeVoice Large,1,3.861330509185791,14.296472549438477,2.758209932920817,0.8466439557023943
fake__en__Microsoft_VibeVoice_Large__dorothy_and_wizard_oz_18_f000014,Microsoft VibeVoice Large,1,4.386709690093994,14.245549201965332,2.6802073353157936,1.2036340340178553
fake__en__Microsoft_VibeVoice_Large__piratesofersatz_03_leinster_64kb_f000102,Microsoft VibeVoice Large,1,3.6968204975128174,14.322691917419434,2.7717073297785766,0.7597433434831979
fake__en__Microsoft_VibeVoice_Large__piratesofersatz_05_leinster_64kb_f000005,Microsoft VibeVoice Large,1,3.200700521469116,12.690808296203612,2.5093253709547527,0.6126579085025571
fake__en__Microsoft_VibeVoice_Large__piratesofersatz_07_leinster_64kb_f000145,Microsoft VibeVoice Large,1,3.546374082565308,13.45028305053711,2.6364380762651582,0.7180896670589724
fake__en__Microsoft_VibeVoice_Large__piratesofersatz_12_leinster_64kb_f000189,Microsoft VibeVoice Large,1,2.5287835597991943,12.908808708190918,2.478703856727253,0.4617130447954758
fake__en__Microsoft_VibeVoice_Large__silent_bullet_02_f000078,Microsoft VibeVoice Large,1,7.710103988647461,13.109399795532228,2.7327610793474872,2.1319629136642977
fake__en__Microsoft_VibeVoice_Large__silent_bullet_03_f000123,Microsoft VibeVoice Large,1,5.371723651885986,13.640164375305176,2.611981279105029,1.5694832301732458
fake__en__Microsoft_VibeVoice_Large__silent_bullet_04_f000054,Microsoft VibeVoice Large,1,1.7642757892608645,13.691648483276367,2.487796006848753,0.3559458555482675
fake__en__Microsoft_VibeVoice_Large__silent_bullet_07_f000078,Microsoft VibeVoice Large,1,3.78308629989624,14.468036651611328,2.8780814207696177,0.6235579290853381
fake__en__Microsoft_VibeVoice_Large__silent_bullet_07_f000319,Microsoft VibeVoice Large,1,1.5222021341323853,12.733197212219238,2.486420419973168,-0.01664098986362819
fake__en__Microsoft_VibeVoice_Large__silent_bullet_09_f000105,Microsoft VibeVoice Large,1,1.1235737800598145,14.089838981628418,2.584551504726994,0.014174911451763084
fake__en__Microsoft_VibeVoice_Large__silent_bullet_12_f000197,Microsoft VibeVoice Large,1,5.2047953605651855,12.858076095581056,2.628398772863646,1.2428013687743227
fake__en__Microsoft_VibeVoice_Large__silent_bullet_12_f000223,Microsoft VibeVoice Large,1,3.3142521381378174,14.331442832946776,2.677795021920801,0.7939778072040302
fake__en__MiniCPM-o-2.6__dorothy_and_wizard_oz_11_f000097,MiniCPM-o-2.6,1,0.0854946300387382,12.48510456085205,2.580034429844998,-0.8919913996935696
fake__en__MiniCPM-o-2.6__dorothy_and_wizard_oz_18_f000005,MiniCPM-o-2.6,1,4.261110782623291,10.813643455505373,2.102723194404353,1.2951995933504983
fake__en__MiniCPM-o-2.6__hunters_space_04_f000021,MiniCPM-o-2.6,1,6.417818546295166,12.53259563446045,2.586530214924207,1.7285624600292517
fake__en__MiniCPM-o-2.6__hunters_space_06_f000036,MiniCPM-o-2.6,1,4.345561504364014,11.75902271270752,2.1332903312170317,1.5567826306966692
fake__en__MiniCPM-o-2.6__hunters_space_08_f000103,MiniCPM-o-2.6,1,6.052285194396973,13.539645195007324,2.5563638925851038,1.9463638654926152
fake__en__MiniCPM-o-2.6__hunters_space_10_f000106,MiniCPM-o-2.6,1,3.4479920864105225,12.229181289672852,2.4311293827025646,0.7234726680337358
fake__en__MiniCPM-o-2.6__hunters_space_11_f000045,MiniCPM-o-2.6,1,2.6182737350463867,12.630291938781738,2.654044476198984,0.04949776175614519
fake__en__MiniCPM-o-2.6__hunters_space_13_f000058,MiniCPM-o-2.6,1,2.7011611461639404,11.982748985290527,2.428577389164271,0.3444640373537272
fake__en__MiniCPM-o-2.6__hunters_space_15_f000027,MiniCPM-o-2.6,1,4.824143886566162,14.729251861572266,2.784270832488623,1.3383214608837994
fake__en__MiniCPM-o-2.6__piratesofersatz_03_leinster_64kb_f000111,MiniCPM-o-2.6,1,6.804481983184815,13.02051830291748,2.5592034899172127,2.093129789251595
fake__en__MiniCPM-o-2.6__piratesofersatz_06_leinster_64kb_f000182,MiniCPM-o-2.6,1,5.736586093902588,14.406495094299316,2.610022462531281,1.9714830818572182
fake__en__MiniCPM-o-2.6__piratesofersatz_08_leinster_64kb_f000050,MiniCPM-o-2.6,1,3.0142693519592285,14.14954948425293,2.719246747038265,0.5448317228021239
fake__en__MiniCPM-o-2.6__piratesofersatz_09_leinster_64kb_f000008,MiniCPM-o-2.6,1,1.291364073753357,14.453042984008787,2.847455001169113,-0.3358225224181456
fake__en__MiniCPM-o-2.6__piratesofersatz_09_leinster_64kb_f000158,MiniCPM-o-2.6,1,-1.1891727447509766,13.89264965057373,2.6974420676384687,-1.2279896639919399
fake__en__MiniCPM-o-2.6__silent_bullet_03_f000207,MiniCPM-o-2.6,1,0.2107006907463073,13.00512981414795,2.475731117477418,-0.4692261636039432
fake__en__MiniCPM-o-2.6__silent_bullet_04_f000147,MiniCPM-o-2.6,1,3.7051870822906494,11.33086109161377,2.0187240522721965,1.3940795776373267
fake__en__MiniCPM-o-2.6__silent_bullet_05_f000128,MiniCPM-o-2.6,1,0.7204295992851257,10.517816543579102,1.7444465300882557,0.4688674714711458
fake__en__MiniCPM-o-2.6__silent_bullet_07_f000266,MiniCPM-o-2.6,1,-0.4365624785423279,14.188337326049805,2.737483546284834,-0.907780850842162
fake__en__MiniCPM-o-2.6__silent_bullet_09_f000052,MiniCPM-o-2.6,1,-1.9688153266906736,12.105896949768066,2.5336828986906825,-1.7633087809377166
fake__en__MiniCPM-o-2.6__silent_bullet_09_f000245,MiniCPM-o-2.6,1,3.4792416095733643,13.388773918151855,2.6879490049357075,0.568389824144965
fake__en__Nari_Dia-1.6B__dorothy_and_wizard_oz_06_f000012,Nari Dia-1.6B,1,9.200879096984863,6.330217361450195,0.8139686435723825,4.729216010037898
fake__en__Nari_Dia-1.6B__dorothy_and_wizard_oz_08_f000051,Nari Dia-1.6B,1,8.228731155395508,13.609525680541992,2.686136022416266,2.5999596241095357
fake__en__Nari_Dia-1.6B__dorothy_and_wizard_oz_09_f000025,Nari Dia-1.6B,1,2.0481045246124268,13.849692344665527,2.591709249679058,0.32176988434662124
fake__en__Nari_Dia-1.6B__hunters_space_15_f000008,Nari Dia-1.6B,1,3.353189706802368,13.26641082763672,2.615568221516048,0.6383148854432389
fake__en__Nari_Dia-1.6B__piratesofersatz_09_leinster_64kb_f000176,Nari Dia-1.6B,1,5.311417102813721,14.997591018676758,2.8725839179195165,1.4218298609828686
fake__en__Nari_Dia-1.6B__silent_bullet_03_f000066,Nari Dia-1.6B,1,1.303396224975586,14.652315139770508,2.8996891896705077,-0.3851521168221136
fake__en__Nari_Dia-1.6B__silent_bullet_06_f000229,Nari Dia-1.6B,1,3.38220739364624,15.38442325592041,2.870992771290227,0.74472061457995
fake__en__Nari_Dia-1.6B__silent_bullet_11_f000017,Nari Dia-1.6B,1,5.8022050857543945,13.891035079956056,2.8052043438207828,1.438006857630494
fake__en__Nari_Dia-1.6B__silent_bullet_11_f000237,Nari Dia-1.6B,1,8.392781257629395,14.773303985595703,2.7301044095061986,2.9184586492101543
fake__en__Nari_Dia-1.6B__silent_bullet_11_f000245,Nari Dia-1.6B,1,3.074427366256714,13.465387344360352,2.66006908455242,0.49010422944790566
fake__en__Nari_Dia-1.6B__silent_bullet_12_f000338,Nari Dia-1.6B,1,1.9858789443969729,15.21298885345459,2.8084157811050434,0.24893786837594545
fake__en__Nari_Dia2__dorothy_and_wizard_oz_04_f000021,Nari Dia2,1,6.130896091461182,13.77392578125,2.648646373368455,1.8733903677552353
fake__en__Nari_Dia2__dorothy_and_wizard_oz_09_f000108,Nari Dia2,1,2.0980546474456787,15.089011192321776,2.881137831081701,0.10884103352509125
fake__en__Nari_Dia2__dorothy_and_wizard_oz_11_f000008,Nari Dia2,1,1.5840847492218018,14.43298053741455,2.6449398756687508,0.19690836474400436
fake__en__Nari_Dia2__dorothy_and_wizard_oz_15_f000009,Nari Dia2,1,3.81908917427063,12.226469993591309,2.6162944471733294,0.51083310684931
fake__en__Nari_Dia2__dorothy_and_wizard_oz_16_f000007,Nari Dia2,1,2.584691286087036,12.895071983337402,2.5582955825339013,0.326234860078904
fake__en__Nari_Dia2__hunters_space_04_f000018,Nari Dia2,1,7.981467247009277,12.47602367401123,2.4750015882660743,2.6132273833913593
fake__en__Nari_Dia2__hunters_space_08_f000059,Nari Dia2,1,2.5809059143066406,14.291143417358398,2.8361504577516805,0.16097374850353915
fake__en__Nari_Dia2__piratesofersatz_07_leinster_64kb_f000235,Nari Dia2,1,0.0062172622419893,12.824007987976074,2.622939248149482,-0.9020426194200534
fake__en__Nari_Dia2__piratesofersatz_08_leinster_64kb_f000033,Nari Dia2,1,-0.0364689156413078,13.868243217468262,2.784176228482366,-0.9432475867792903
fake__en__Nari_Dia2__piratesofersatz_09_leinster_64kb_f000057,Nari Dia2,1,3.3189733028411865,12.314390182495115,2.4195309901863284,0.7480823960064956
fake__en__Nari_Dia2__silent_bullet_02_f000074,Nari Dia2,1,-2.007109403610229,13.7769193649292,2.7838574890198218,-1.787697928558549
fake__en__NeuTTS-Air__hunters_space_05_f000123,NeuTTS-Air,1,0.7583010196685791,13.310639381408691,2.587813477081903,-0.3702300223134629
fake__en__NeuTTS-Air__hunters_space_07_f000003,NeuTTS-Air,1,4.987712383270264,12.496297836303713,2.647609665721247,1.0142187058962073
fake__en__NeuTTS-Air__hunters_space_14_f000055,NeuTTS-Air,1,1.757887363433838,11.949335098266602,2.228119972421536,0.3742887820626499
fake__en__NeuTTS-Air__hunters_space_16_f000070,NeuTTS-Air,1,4.385263919830322,14.058006286621094,2.532805972428001,1.459495042364471
fake__en__NeuTTS-Air__piratesofersatz_02_leinster_64kb_f000017,NeuTTS-Air,1,2.707592725753784,14.780599594116213,2.816007835385798,0.40269542745682757
fake__en__NeuTTS-Air__piratesofersatz_02_leinster_64kb_f000138,NeuTTS-Air,1,4.347258567810059,14.18940258026123,2.6966169386251093,1.1487499598386468
fake__en__NeuTTS-Air__piratesofersatz_03_leinster_64kb_f000164,NeuTTS-Air,1,2.926343441009521,13.673768043518066,2.4263128970924988,0.9609289503469588
fake__en__NeuTTS-Air__piratesofersatz_06_leinster_64kb_f000124,NeuTTS-Air,1,2.0114448070526123,14.926947593688965,2.7912286800819537,0.20888001957823288
fake__en__NeuTTS-Air__piratesofersatz_08_leinster_64kb_f000084,NeuTTS-Air,1,-0.708015501499176,13.96053695678711,2.701467902444264,-1.0157318982116053
fake__en__NeuTTS-Air__piratesofersatz_08_leinster_64kb_f000088,NeuTTS-Air,1,3.5132222175598145,12.907886505126951,2.5640714636377835,0.6969134156605753
fake__en__NeuTTS-Air__piratesofersatz_09_leinster_64kb_f000061,NeuTTS-Air,1,2.8706538677215576,13.288674354553224,2.557910605101028,0.5563532791064107
fake__en__NeuTTS-Air__piratesofersatz_12_leinster_64kb_f000073,NeuTTS-Air,1,5.41621732711792,14.110321044921877,2.664947233955415,1.6313197663289318
fake__en__NeuTTS-Air__silent_bullet_02_f000043,NeuTTS-Air,1,3.2126471996307373,14.965399742126465,2.801936926729028,0.6943309976867293
fake__en__NeuTTS-Air__silent_bullet_06_f000060,NeuTTS-Air,1,-2.453571557998657,12.703457832336426,2.6550704953754938,-2.012234875527592
fake__en__NeuTTS-Air__silent_bullet_06_f000323,NeuTTS-Air,1,4.3116135597229,13.286452293395996,2.5221875542527927,1.2234135126299353
fake__en__NeuTTS-Air__silent_bullet_08_f000186,NeuTTS-Air,1,5.658092021942139,12.553797721862791,2.480552880803488,1.6483165353208409
fake__en__OpenVoiceV2__dorothy_and_wizard_oz_09_f000123,OpenVoiceV2,1,-0.0280824694782495,12.430791854858398,2.7054006758080065,-1.2324214663017095
fake__en__OpenVoiceV2__hunters_space_02_f000090,OpenVoiceV2,1,1.7361645698547363,13.247529983520508,2.752601913530225,-0.345910493062417
fake__en__OpenVoiceV2__hunters_space_07_f000081,OpenVoiceV2,1,2.382575750350952,12.98438835144043,2.679853961955188,-0.0033820122147404166
fake__en__OpenVoiceV2__hunters_space_18_f000024,OpenVoiceV2,1,3.636283159255981,14.078595161437988,2.6736228695751625,0.8778205022694832
fake__en__OpenVoiceV2__piratesofersatz_01_leinster_64kb_f000069,OpenVoiceV2,1,6.900741100311279,13.720704078674316,2.660999542324175,2.140333808919899
fake__en__OpenVoiceV2__piratesofersatz_06_leinster_64kb_f000180,OpenVoiceV2,1,1.736473560333252,14.500661849975586,2.734322140851733,0.09443766762639838
fake__en__OpenVoiceV2__piratesofersatz_09_leinster_64kb_f000054,OpenVoiceV2,1,4.258596897125244,13.90268898010254,2.7236142966029417,0.9692950878274819
fake__en__OpenVoiceV2__silent_bullet_02_f000082,OpenVoiceV2,1,4.593826770782471,14.390538215637209,2.756193801784505,1.1922354254061511
fake__en__OpenVoiceV2__silent_bullet_02_f000234,OpenVoiceV2,1,0.4677912592887878,13.352232933044434,2.741595426062893,-0.8125522347440604
fake__en__OpenVoiceV2__silent_bullet_06_f000349,OpenVoiceV2,1,4.725996017456055,11.908358573913574,2.573130585034637,0.8553554567126697
fake__en__OpenVoiceV2__silent_bullet_07_f000323,OpenVoiceV2,1,2.469568490982056,12.742523193359377,2.5492070503762583,0.24161444966586476
fake__en__OpenVoiceV2__silent_bullet_08_f000266,OpenVoiceV2,1,-2.079122304916382,13.583406448364258,2.727544800969318,-1.7605338804169957
fake__en__OpenVoiceV2__silent_bullet_09_f000257,OpenVoiceV2,1,3.147275686264038,13.407885551452637,2.715683443137096,0.3693790077540757
fake__en__OpenVoiceV2__silent_bullet_09_f000283,OpenVoiceV2,1,5.124366760253906,12.795937538146973,2.722676236275545,0.9757358015066688
fake__en__OpenVoiceV2__silent_bullet_10_f000271,OpenVoiceV2,1,4.545297145843506,13.114232063293455,2.635657149125425,1.0287389798466438
fake__en__Openaudio-S1-Mini__dorothy_and_wizard_oz_10_f000021,Openaudio-S1-Mini,1,-2.3628509044647217,15.090123176574709,2.678031254941293,-1.392764763926325
fake__en__Openaudio-S1-Mini__dorothy_and_wizard_oz_10_f000027,Openaudio-S1-Mini,1,3.607118368148804,13.819096565246582,2.610349980294901,0.9007538191826113
fake__en__Openaudio-S1-Mini__dorothy_and_wizard_oz_12_f000082,Openaudio-S1-Mini,1,-1.7364662885665894,14.605595588684082,2.7848460293500525,-1.493955694288834
fake__en__Openaudio-S1-Mini__dorothy_and_wizard_oz_13_f000063,Openaudio-S1-Mini,1,1.8152164220809937,13.079577445983888,2.4883824728042474,0.19934297127612263
fake__en__Openaudio-S1-Mini__hunters_space_06_f000061,Openaudio-S1-Mini,1,4.091206073760986,14.5834379196167,2.818293973103101,0.8765606525084537
fake__en__Openaudio-S1-Mini__hunters_space_07_f000049,Openaudio-S1-Mini,1,6.413231372833252,14.636951446533203,2.664010610295898,2.1958772229964483
fake__en__Openaudio-S1-Mini__hunters_space_12_f000073,Openaudio-S1-Mini,1,0.1666026711463928,14.046106338500977,2.5691896626276742,-0.39275888876516996
fake__en__Openaudio-S1-Mini__hunters_space_14_f000033,Openaudio-S1-Mini,1,-2.8034121990203857,14.416507720947266,2.832753541322361,-2.0975888481479306
fake__en__Openaudio-S1-Mini__hunters_space_16_f000122,Openaudio-S1-Mini,1,5.454727649688721,14.91896629333496,2.823903690895074,1.5320337888065738
fake__en__Openaudio-S1-Mini__piratesofersatz_04_leinster_64kb_f000112,Openaudio-S1-Mini,1,1.7920624017715454,13.86667823791504,2.7265342995505293,-0.09588592883574934
fake__en__Openaudio-S1-Mini__piratesofersatz_12_leinster_64kb_f000009,Openaudio-S1-Mini,1,0.6907958984375,15.057059288024902,2.866946052091694,-0.521941281413081
fake__en__Openaudio-S1-Mini__silent_bullet_03_f000008,Openaudio-S1-Mini,1,4.109543800354004,13.631133079528809,2.6290987556914187,1.0188302490159684
fake__en__Openaudio-S1-Mini__silent_bullet_04_f000216,Openaudio-S1-Mini,1,4.5981526374816895,14.594337463378906,2.749427756377583,1.239353891135248
fake__en__Openaudio-S1-Mini__silent_bullet_05_f000083,Openaudio-S1-Mini,1,6.713287353515625,12.705708503723145,2.6994047828448275,1.701707535499384
fake__en__Openaudio-S1-Mini__silent_bullet_05_f000288,Openaudio-S1-Mini,1,1.738101840019226,14.406756401062012,2.741142942881671,0.002664401512231046
fake__en__Openaudio-S1-Mini__silent_bullet_06_f000058,Openaudio-S1-Mini,1,3.4989264011383057,13.534069061279297,2.7254220851063846,0.5296664076463901
fake__en__Openaudio-S1-Mini__silent_bullet_06_f000147,Openaudio-S1-Mini,1,0.6234707236289978,14.2236967086792,2.788180570262805,-0.6174456909574514
fake__en__Openaudio-S1-Mini__silent_bullet_06_f000196,Openaudio-S1-Mini,1,0.7809579372406006,13.881270408630373,2.8095450880712467,-0.6934155783070722
fake__en__Openaudio-S1-Mini__silent_bullet_06_f000294,Openaudio-S1-Mini,1,3.728355646133423,14.529217720031738,2.8588211623483746,0.622472582042148
fake__en__Openaudio-S1-Mini__silent_bullet_07_f000227,Openaudio-S1-Mini,1,2.014490365982056,14.639801025390623,2.758501836076159,0.14751315465997827
fake__en__Openaudio-S1-Mini__silent_bullet_07_f000311,Openaudio-S1-Mini,1,-0.0568369105458259,14.099262237548828,2.7611464173576308,-0.88071279267871
fake__en__Openaudio-S1-Mini__silent_bullet_08_f000034,Openaudio-S1-Mini,1,0.0019110203720629,13.49037742614746,2.7949763372352967,-1.099891373909232
fake__en__Openaudio-S1-Mini__silent_bullet_08_f000103,Openaudio-S1-Mini,1,1.478296160697937,14.21963596343994,2.720682043491162,-0.11565274497281533
fake__en__Openaudio-S1-Mini__silent_bullet_11_f000137,Openaudio-S1-Mini,1,3.162803888320923,14.99216079711914,2.8126520930702044,0.6138841929602473
fake__en__Openaudio-S1-Mini__silent_bullet_12_f000258,Openaudio-S1-Mini,1,-0.6566306352615356,12.751826286315918,2.6555103618370737,-1.2876430581862035
fake__en__OuteTTS__dorothy_and_wizard_oz_03_f000048,OuteTTS,1,0.0811053365468978,12.998116493225098,2.668565633620472,-0.9430234341681619
fake__en__OuteTTS__dorothy_and_wizard_oz_09_f000020,OuteTTS,1,0.6481337547302246,15.15806484222412,2.729068794032196,-0.157600322753562
fake__en__OuteTTS__dorothy_and_wizard_oz_13_f000001,OuteTTS,1,-2.0838563442230225,12.716509819030762,2.518733642806893,-1.6146646625253829
fake__en__OuteTTS__dorothy_and_wizard_oz_14_f000111,OuteTTS,1,-0.7212576866149902,14.463631629943848,2.7675765160431465,-1.0312534308558534
fake__en__OuteTTS__dorothy_and_wizard_oz_15_f000081,OuteTTS,1,2.6977667808532715,11.211113929748535,2.391843389078469,0.18524783298239533
fake__en__OuteTTS__dorothy_and_wizard_oz_18_f000040,OuteTTS,1,8.421732902526855,13.266469955444336,2.8035540000691053,2.3392288207722784
fake__en__OuteTTS__dorothy_and_wizard_oz_18_f000044,OuteTTS,1,6.441577434539795,13.756576538085938,2.712689173455101,1.860435255494526
fake__en__OuteTTS__dorothy_and_wizard_oz_19_f000014,OuteTTS,1,6.412176609039307,11.782752990722656,2.5137491663438074,1.6560727641542583
fake__en__OuteTTS__hunters_space_10_f000022,OuteTTS,1,0.0120516326278448,12.777873992919922,2.522174855557396,-0.7262211834581438
fake__en__OuteTTS__hunters_space_11_f000118,OuteTTS,1,0.7099023461341858,12.483726501464844,2.5115873658878742,-0.5039745957747263
fake__en__OuteTTS__piratesofersatz_06_leinster_64kb_f000139,OuteTTS,1,2.8180177211761475,14.127628326416016,2.700512598169353,0.4876850911863143
fake__en__OuteTTS__piratesofersatz_06_leinster_64kb_f000201,OuteTTS,1,1.3305153846740725,13.193589210510254,2.59908723470255,-0.2096538844433753
fake__en__OuteTTS__piratesofersatz_07_leinster_64kb_f000064,OuteTTS,1,-1.049696683883667,12.576330184936523,2.507876365739263,-1.202824538078019
fake__en__OuteTTS__piratesofersatz_09_leinster_64kb_f000005,OuteTTS,1,1.9720419645309448,14.3014497756958,2.812229521667539,-0.05181341836261806
fake__en__OuteTTS__piratesofersatz_10_leinster_64kb_f000129,OuteTTS,1,3.3984968662261963,12.961067199707031,2.6213545294293423,0.534313848256553
fake__en__OuteTTS__silent_bullet_01_f000016,OuteTTS,1,4.846415042877197,15.134462356567385,2.867054827694623,1.2940529045519624
fake__en__OuteTTS__silent_bullet_03_f000057,OuteTTS,1,0.8410633206367493,14.36113166809082,2.769816152348592,-0.41485470532877955
fake__en__OuteTTS__silent_bullet_03_f000105,OuteTTS,1,1.6774954795837402,11.57555103302002,2.495824652872338,-0.35063911634529377
fake__en__OuteTTS__silent_bullet_03_f000186,OuteTTS,1,1.1460968255996704,14.307853698730469,2.8344053000853497,-0.44293263508226927
fake__en__OuteTTS__silent_bullet_06_f000041,OuteTTS,1,4.055225372314453,14.128596305847168,2.76981180079799,0.8563776376784666
fake__en__OuteTTS__silent_bullet_11_f000249,OuteTTS,1,2.460788488388061,14.925745964050291,2.782163535116075,0.41334228221037583
fake__en__OuteTTS__silent_bullet_12_f000307,OuteTTS,1,-2.5269625186920166,12.039301872253418,2.552193842458306,-2.0846512095122263
fake__en__Qwen2.5-Omni__dorothy_and_wizard_oz_01_f000045,Qwen2.5-Omni,1,-2.655213594436645,12.94949436187744,2.3650730490026604,-1.4437784691338897
fake__en__Qwen2.5-Omni__dorothy_and_wizard_oz_18_f000006,Qwen2.5-Omni,1,6.273547172546387,14.716525077819824,2.809291537406158,1.8801672469128452
fake__en__Qwen2.5-Omni__hunters_space_02_f000032,Qwen2.5-Omni,1,4.612123012542725,13.871368408203123,2.704927388236055,1.1561951737001248
fake__en__Qwen2.5-Omni__hunters_space_02_f000090,Qwen2.5-Omni,1,6.133216381072998,13.99934196472168,2.690266322706824,1.8522289950840005
fake__en__Qwen2.5-Omni__hunters_space_05_f000109,Qwen2.5-Omni,1,5.418397903442383,12.920096397399902,2.578319460524453,1.468052246190223
fake__en__Qwen2.5-Omni__hunters_space_16_f000012,Qwen2.5-Omni,1,7.39185094833374,13.871784210205078,2.698820476099806,2.319854327115154
fake__en__Qwen2.5-Omni__hunters_space_16_f000083,Qwen2.5-Omni,1,1.590937852859497,14.715776443481444,2.769655026084592,0.01914535811942776
fake__en__Qwen2.5-Omni__hunters_space_16_f000117,Qwen2.5-Omni,1,0.1566595882177353,12.34795379638672,2.2483434573041787,-0.22015468185334458
fake__en__Qwen2.5-Omni__piratesofersatz_03_leinster_64kb_f000012,Qwen2.5-Omni,1,7.635767936706543,13.167669296264648,2.574512895468516,2.46533838830242
fake__en__Qwen2.5-Omni__piratesofersatz_08_leinster_64kb_f000045,Qwen2.5-Omni,1,-2.378897428512573,13.015023231506348,2.5521080196083377,-1.6822636887080862
fake__en__Qwen2.5-Omni__silent_bullet_02_f000215,Qwen2.5-Omni,1,8.42924976348877,14.127847671508787,2.7536244425277334,2.714315115764455
fake__en__Qwen2.5-Omni__silent_bullet_03_f000011,Qwen2.5-Omni,1,1.6795867681503296,14.968496322631836,2.718940184725808,0.2294157248003783
fake__en__Qwen2.5-Omni__silent_bullet_04_f000086,Qwen2.5-Omni,1,5.9479851722717285,13.825331687927246,2.6594527637572427,1.7866738754196183
fake__en__Qwen2.5-Omni__silent_bullet_04_f000265,Qwen2.5-Omni,1,1.981483817100525,13.951428413391112,2.677828446171627,0.1434613386643998
fake__en__RVC__dorothy_and_wizard_oz_05_f000049,RVC,1,2.3815834522247314,13.352192878723145,2.682274446745342,0.11389106466726875
fake__en__RVC__dorothy_and_wizard_oz_05_f000058,RVC,1,0.9312887787818908,12.813735961914062,2.366541187368885,0.01419174359079458
fake__en__RVC__dorothy_and_wizard_oz_07_f000014,RVC,1,4.58893632888794,13.408616065979004,2.7176491463488714,0.9699186531889871
fake__en__RVC__dorothy_and_wizard_oz_08_f000016,RVC,1,-1.4606106281280518,13.803711891174316,2.656411693280559,-1.2751022070779106
fake__en__RVC__dorothy_and_wizard_oz_13_f000057,RVC,1,7.119561672210693,14.111318588256836,2.74746828857381,2.1799801864831307
fake__en__RVC__dorothy_and_wizard_oz_18_f000066,RVC,1,3.501835346221924,12.62547492980957,2.5329461240545057,0.6618666481218513
fake__en__RVC__piratesofersatz_04_leinster_64kb_f000090,RVC,1,7.851566791534424,13.442899703979492,2.6066296601887315,2.5679842706355527
fake__en__RVC__piratesofersatz_10_leinster_64kb_f000055,RVC,1,2.7872469425201416,11.784042358398438,2.4739800789660307,0.22072578176589003
fake__en__RVC__silent_bullet_03_f000224,RVC,1,-1.4362540245056152,12.215575218200684,2.606196646490159,-1.669962520135062
fake__en__RVC__silent_bullet_07_f000107,RVC,1,5.1437764167785645,13.210515022277832,2.557882510662618,1.476691477501117
fake__en__RVC__silent_bullet_10_f000337,RVC,1,4.333796977996826,12.531132698059082,2.54028914989776,0.9600136550357204
fake__en__RVC__silent_bullet_12_f000307,RVC,1,-0.6627621054649353,10.605072021484377,2.5012618553154,-1.645242799743954
fake__en__RVC__silent_bullet_12_f000340,RVC,1,4.686304092407227,12.96954345703125,2.651822853873282,1.0091443654150214
fake__en__RVC__silent_bullet_13_f000351,RVC,1,1.933149456977844,12.91469383239746,2.506469962523089,0.1625698220421296
