sample_id,speaker,label,C,T,rog_L12,vel_L9,logit_robust_goat,logit_mlaad_robust_goat,wada_v3,wada_snr_db
1282,Ronald Reagan,spoof,-10.752188682556152,2.700084734289033,10.752188682556152,2.700084734289033,6.716238975524902,4.817035675048828,2.1730716604520373,100.0
12823,Martin Luther King,spoof,-11.147176742553713,2.6857047230520608,11.147176742553713,2.6857047230520608,9.886178016662598,8.826610565185547,1.1722199955878816,29.0
12833,Bill Clinton,spoof,-10.767223358154297,2.7388148527589244,10.767223358154297,2.7388148527589244,-1.8290002346038816,0.7229890823364258,1.3049430387313627,37.0
12834,Alan Watts,spoof,-11.056925773620604,2.7385472613487143,11.056925773620604,2.7385472613487143,6.017312526702881,5.340478897094727,1.9397351044422448,100.0
12838,Ronald Reagan,spoof,-10.813898086547852,2.814831349279679,10.813898086547852,2.814831349279679,9.027899742126465,9.386614799499512,0.827502145553364,16.0
1284,Norm MacDonald,bona-fide,-10.85812759399414,2.7189048518595205,10.85812759399414,2.7189048518595205,8.607990264892578,7.615276336669922,0.9760782342265761,21.0
12840,Barack Obama,bona-fide,-10.91394329071045,2.7707926461714893,10.91394329071045,2.7707926461714893,6.397126197814941,8.466193199157715,1.054388942647365,24.0
12841,Tucker Carlson,spoof,-10.801956176757812,2.723598794992669,10.801956176757812,2.723598794992669,8.506890296936035,9.53566837310791,1.4369064458346634,47.0
12846,Donald Trump,bona-fide,-10.941033363342283,2.868236290085183,10.941033363342283,2.868236290085183,7.334675788879394,6.038623332977295,1.37554255391863,42.0
12854,Donald Trump,bona-fide,-10.76143741607666,2.831965504260274,10.76143741607666,2.831965504260274,5.369606018066406,8.52896785736084,1.0430392553607986,24.0
12856,Alec Guinness,spoof,-10.66846752166748,2.679301502708568,10.66846752166748,2.679301502708568,8.278882026672363,7.820684432983398,0.6478358309418355,10.0
12866,Bill Clinton,bona-fide,-10.867555618286133,2.753309177453108,10.867555618286133,2.753309177453108,4.5804948806762695,9.960420608520508,0.9189565520155534,19.0
12876,Norm MacDonald,spoof,-10.851041793823242,2.7119321687113853,10.851041793823242,2.7119321687113853,8.904159545898438,7.060370445251465,1.1094625292778644,26.0
12882,Donald Trump,bona-fide,-10.906686782836914,2.660029987038804,10.906686782836914,2.660029987038804,7.783482074737549,9.776947021484377,1.134298796535608,28.0
12883,Barack Obama,bona-fide,-11.034283638000488,2.7918143961820623,11.034283638000488,2.7918143961820623,2.953705310821533,6.541627407073975,1.2963896886623587,36.0
12886,Nelson Mandela,spoof,-11.074094772338867,2.8159415634656173,11.074094772338867,2.8159415634656173,9.45102596282959,6.324772357940674,0.8847533933960632,18.0
12887,Ayn Rand,spoof,-10.671607971191406,2.702903210492888,10.671607971191406,2.702903210492888,4.710170745849609,8.96371078491211,1.5366525353723524,61.0
12888,Gilbert Gottfried,spoof,-10.892660140991213,2.70600978398895,10.892660140991213,2.70600978398895,9.115140914916992,9.516069412231444,1.0634606688246881,25.0
12889,Winston Churchill,spoof,-10.91433334350586,2.703207705121321,10.91433334350586,2.703207705121321,7.57560920715332,4.919482231140137,1.4231807588470953,46.0
12890,Dwight Eisenhower,bona-fide,-10.337691307067873,2.831453408347609,10.337691307067873,2.831453408347609,7.935535430908203,5.49225378036499,1.0813224686034262,25.0
12894,Richard Nixon,spoof,-10.663423538208008,2.5004080686702315,10.663423538208008,2.5004080686702315,11.719118118286133,8.003592491149902,0.9380219626296156,20.0
12895,Alan Watts,spoof,-10.720829963684082,2.821327786178093,10.720829963684082,2.821327786178093,4.166990280151367,7.056853294372559,1.1600922360485564,29.0
12897,Bernie Sanders,bona-fide,-10.606634140014648,2.685927339707063,10.606634140014648,2.685927339707063,3.7773916721344,6.943173408508301,0.7669432531269069,14.0
12900,Martin Luther King,bona-fide,-10.392223358154297,2.8273859356002093,10.392223358154297,2.8273859356002093,5.392431259155273,7.013327598571777,0.820626102359058,16.0
12907,Orson Welles,spoof,-10.92865753173828,2.8034198450810326,10.92865753173828,2.8034198450810326,11.112767219543455,8.549755096435547,0.8538904767540076,17.0
12908,Winston Churchill,bona-fide,-10.328807830810549,2.791458690017087,10.328807830810549,2.791458690017087,7.735542774200439,8.146760940551758,1.053846772327347,24.0
12909,Norm MacDonald,bona-fide,-10.57510471343994,2.7048047460058453,10.57510471343994,2.7048047460058453,9.966843605041504,10.649089813232422,0.7069616930453564,12.0
12916,Barack Obama,spoof,-10.859237670898438,2.865233219049524,10.859237670898438,2.865233219049524,7.330084323883057,7.959201335906982,1.0479106912318668,24.0
12917,Christopher Hitchens,spoof,-11.040783882141112,2.788849991291193,11.040783882141112,2.788849991291193,8.524459838867188,4.962940692901611,1.1947645294167666,30.0
12923,Barack Obama,bona-fide,-10.787840843200684,2.8166722486404314,10.787840843200684,2.8166722486404314,7.681034088134766,8.48701286315918,0.9694960177123155,21.0
12925,Alec Guinness,bona-fide,-10.886734008789062,2.794432858479191,10.886734008789062,2.794432858479191,8.73438835144043,9.35116195678711,0.6361699120668978,9.0
12928,Bill Clinton,bona-fide,-10.91683292388916,2.6795079353224622,10.91683292388916,2.6795079353224622,6.651517868041992,7.656251430511475,0.7940552366180214,15.0
12933,Barack Obama,bona-fide,-10.255885124206545,2.7118562265650645,10.255885124206545,2.7118562265650645,-0.4984459280967712,3.974663734436035,2.0179284267926714,100.0
1294,Barack Obama,bona-fide,-11.027610778808594,2.7846774151742983,11.027610778808594,2.7846774151742983,4.427841663360596,5.752132415771484,1.3118690868618819,37.0
12952,Bernie Sanders,spoof,-10.545432090759276,2.8510382271600787,10.545432090759276,2.8510382271600787,7.722217559814453,7.143015861511231,1.8366834934673428,100.0
12960,Christopher Hitchens,spoof,-10.397893905639648,2.696658070929709,10.397893905639648,2.696658070929709,7.580595970153809,3.958727359771729,6.129312963166498,100.0
12962,Bernie Sanders,bona-fide,-10.50550651550293,2.8436154385218053,10.50550651550293,2.8436154385218053,0.5368793606758118,5.72566556930542,0.9609149439059657,21.0
12970,Bill Clinton,spoof,-11.143706321716309,2.7345245053345884,11.143706321716309,2.7345245053345884,1.975679636001587,5.819293022155762,0.9391572188010988,20.0
12977,Mark Zuckerberg,bona-fide,-10.71109104156494,2.7159803824074618,10.71109104156494,2.7159803824074618,5.292843341827393,9.03574562072754,0.7333464104001908,13.0
12984,Alec Guinness,bona-fide,-10.964964866638184,2.825802101474539,10.964964866638184,2.825802101474539,11.28196907043457,6.390754222869873,0.6816313840184152,11.0
12988,Barack Obama,spoof,-10.417866706848145,2.7483487793581287,10.417866706848145,2.7483487793581287,3.6795222759246826,6.5559587478637695,1.3589543601558072,40.0
12991,Ayn Rand,spoof,-10.684530258178713,2.736089919088411,10.684530258178713,2.736089919088411,1.3366137742996216,8.139335632324219,1.3159473440501244,37.0
12996,Barack Obama,bona-fide,-10.003341674804688,2.7285386078195923,10.003341674804688,2.7285386078195923,6.621578216552734,8.197259902954102,1.212578758330824,31.0
13000,George Carlin,bona-fide,-10.562541961669922,2.730861097020458,10.562541961669922,2.730861097020458,9.330492973327637,8.572388648986816,2.025559207458536,100.0
1301,Donald Trump,bona-fide,-10.51913833618164,2.7959689804923946,10.51913833618164,2.7959689804923946,5.448047161102295,4.713367462158203,1.3424191850351468,39.0
13011,Bernie Sanders,bona-fide,-10.86276149749756,2.741395265349501,10.86276149749756,2.741395265349501,4.779001235961914,8.607938766479492,0.7702939070799619,14.0
13015,Bill Clinton,spoof,-10.95798683166504,2.7290277206494467,10.95798683166504,2.7290277206494467,8.889888763427734,6.636656761169434,0.8437282245790212,17.0
13022,Adam Driver,bona-fide,-10.797139167785645,2.7823087516355414,10.797139167785645,2.7823087516355414,5.155142307281494,7.3138427734375,0.6907619884222096,11.0
13028,Ayn Rand,bona-fide,-10.750587463378906,2.8197471594801686,10.750587463378906,2.8197471594801686,9.586997985839844,10.834178924560549,0.8733976276462159,18.0
13033,Queen Elizabeth II,spoof,-9.866345405578612,2.660246971162331,9.866345405578612,2.660246971162331,3.4312615394592285,8.238238334655762,0.9655569383001277,21.0
13034,John Cleese,spoof,-11.341729164123535,2.8043189560110133,11.341729164123535,2.8043189560110133,3.160233497619629,10.638117790222168,1.3664074228800924,41.0
13036,Bob Ross,bona-fide,-9.570033073425291,2.62127502672128,9.570033073425291,2.62127502672128,2.5349292755126958,4.452315330505371,0.7020829577183441,12.0
13037,George W. Bush,spoof,-10.44433307647705,2.713498239776107,10.44433307647705,2.713498239776107,7.928511619567871,6.99180793762207,0.8294323224280022,16.0
13040,Donald Trump,bona-fide,-10.7151517868042,2.774101067117792,10.7151517868042,2.774101067117792,0.2144057154655456,5.029221057891846,1.0634067223137635,25.0
13048,Ronald Reagan,spoof,-10.95254898071289,2.725626452320258,10.95254898071289,2.725626452320258,9.021966934204102,6.998392105102539,1.6738042629892638,100.0
13053,Bill Burr,spoof,-11.034358024597168,2.839313123948685,11.034358024597168,2.839313123948685,8.892553329467773,9.670415878295898,1.0735041193457868,25.0
13074,Ayn Rand,spoof,-10.663047790527344,2.664954776934537,10.663047790527344,2.664954776934537,2.4555914402008057,9.930139541625977,1.0949385686550186,26.0
13075,Ronald Reagan,spoof,-10.851356506347656,2.802801419017048,10.851356506347656,2.802801419017048,6.5551300048828125,6.975537300109863,1.4951269578887119,54.0
1308,Bill Clinton,spoof,-10.869625091552734,2.7110158099413257,10.869625091552734,2.7110158099413257,6.3864617347717285,7.295231342315674,0.653740544547464,10.0
13082,Barack Obama,bona-fide,-10.462045669555664,2.7608800984646056,10.462045669555664,2.7608800984646056,-1.3761582374572754,5.248504161834717,1.275408783121161,35.0
13093,Ayn Rand,bona-fide,-10.633278846740724,2.623706214481118,10.633278846740724,2.623706214481118,5.061948776245117,9.493070602416992,1.0481412048124448,24.0
13094,Alan Watts,spoof,-10.057355880737305,2.667696828731472,10.057355880737305,2.667696828731472,3.576146125793457,5.3301496505737305,1.7720529757939714,100.0
13095,Mr. Rogers,spoof,-11.077173233032228,2.737044761301891,11.077173233032228,2.737044761301891,5.775588035583496,8.042709350585938,2.462637512437105,100.0
13097,Donald Trump,bona-fide,-10.796985626220703,2.799241155707858,10.796985626220703,2.799241155707858,4.88806676864624,8.434871673583984,0.8173870820764373,16.0
13101,Alec Guinness,bona-fide,-10.960227966308594,2.749093634290611,10.960227966308594,2.749093634290611,7.685873031616211,7.422671318054199,0.8601365556210774,17.0
13105,Winston Churchill,bona-fide,-10.65372371673584,2.6657410013110807,10.65372371673584,2.6657410013110807,9.057660102844238,8.423738479614258,0.9879025253270455,22.0
13121,Ayn Rand,bona-fide,-10.71282196044922,2.766639592947448,10.71282196044922,2.766639592947448,3.549452543258667,9.483129501342772,0.6557719788616989,10.0
13128,Alec Guinness,spoof,-11.047797203063965,2.642447731601222,11.047797203063965,2.642447731601222,9.438924789428713,7.737520217895508,1.0618676499741277,25.0
13135,Alec Guinness,bona-fide,-10.592202186584473,2.8315600009918414,10.592202186584473,2.8315600009918414,2.511889934539795,9.378219604492188,0.7820252877371754,14.0
13142,Dwight Eisenhower,spoof,-10.536249160766602,2.772195832373606,10.536249160766602,2.772195832373606,8.418411254882812,9.543252944946287,0.833155297065669,16.0
13144,Donald Trump,bona-fide,-10.710577011108398,2.803356785965018,10.710577011108398,2.803356785965018,0.6361371874809265,9.411346435546877,0.6174135983604736,9.0
13155,JFK,bona-fide,-10.725958824157717,2.8117769836369937,10.725958824157717,2.8117769836369937,6.915764808654785,9.359189987182615,0.9066827040473173,19.0
13157,Alexandria Ocasio-Cortez,bona-fide,-11.016205787658691,2.710012510132404,11.016205787658691,2.710012510132404,3.65211820602417,6.047642707824707,0.7997382428890174,15.0
13160,Ayn Rand,bona-fide,-11.058300971984863,2.6990159815918657,11.058300971984863,2.6990159815918657,4.193108558654785,6.391577243804932,0.8575725655309574,17.0
13165,Donald Trump,bona-fide,-11.027153968811035,2.7693502027675927,11.027153968811035,2.7693502027675927,7.564862251281738,8.214853286743164,0.8397858897279429,16.0
13178,Ayn Rand,spoof,-10.793066024780272,2.703968483674965,10.793066024780272,2.703968483674965,9.048913955688477,10.577069282531738,1.0734956795340165,25.0
13187,Bill Clinton,bona-fide,-10.8133544921875,2.876985107026963,10.8133544921875,2.876985107026963,3.536620140075684,6.407072067260742,1.3224592473677808,38.0
13188,Bernie Sanders,spoof,-10.930371284484863,2.7034167356074343,10.930371284484863,2.7034167356074343,6.817917346954346,7.5074567794799805,1.36213795969454,41.0
13194,Bernie Sanders,bona-fide,-10.743685722351074,2.594171095273764,10.743685722351074,2.594171095273764,4.837222099304199,8.635263442993164,0.9230525750073575,19.0
13197,Kamala Harris,bona-fide,-10.69869613647461,2.685367899495707,10.69869613647461,2.685367899495707,2.829638719558716,3.4369118213653564,0.6769070392629093,11.0
13198,Mark Zuckerberg,spoof,-10.017573356628418,2.783473016711107,10.017573356628418,2.783473016711107,6.001865386962891,7.116888046264648,3.1609251273035492,100.0
132,JFK,spoof,-10.516654014587402,2.8834014011984825,10.516654014587402,2.8834014011984825,8.036360740661621,8.717728614807129,1.1013199810668661,26.0
13204,Alec Guinness,spoof,-10.384634017944336,2.5741417777885323,10.384634017944336,2.5741417777885323,3.133287191390991,5.785811424255371,1.4573203982722274,49.0
13207,Bill Clinton,bona-fide,-10.534957885742188,2.813876413581937,10.534957885742188,2.813876413581937,4.272294998168945,4.899021625518799,1.2818568255684446,35.0
1321,Christopher Hitchens,spoof,-10.767495155334473,2.8201577858921847,10.767495155334473,2.8201577858921847,7.697823524475098,5.551440238952637,3.257405951160154,100.0
13212,Alec Guinness,bona-fide,-8.978045463562012,2.5016201620407066,8.978045463562012,2.5016201620407066,7.979077339172363,6.863061428070068,0.9461496363412945,20.0
13217,Barack Obama,bona-fide,-10.456110000610352,2.778974382778076,10.456110000610352,2.778974382778076,4.068780899047852,3.806995391845703,1.296259306416065,36.0
13218,Bill Clinton,bona-fide,-10.73908233642578,2.7199907239941803,10.73908233642578,2.7199907239941803,8.87198257446289,7.850863456726074,0.6239388784671529,9.0
13225,Orson Welles,spoof,-10.821449279785156,2.625095106808881,10.821449279785156,2.625095106808881,9.457115173339844,7.489747047424316,1.4694288610745376,51.0
13227,Christopher Hitchens,bona-fide,-11.029909133911133,2.8764669579877946,11.029909133911133,2.8764669579877946,5.60533618927002,7.031970024108887,0.8955152002179334,18.0
13228,Donald Trump,bona-fide,-10.635560035705566,2.7670081093754875,10.635560035705566,2.7670081093754875,5.570917129516602,6.364286422729492,0.8744736329572587,18.0
13232,Alec Guinness,spoof,-10.538456916809082,2.838224577991317,10.538456916809082,2.838224577991317,6.866550445556641,3.9812164306640634,1.1621482297752674,29.0
13235,Barack Obama,bona-fide,-11.012980461120604,2.6883216079252725,11.012980461120604,2.6883216079252725,6.071887969970703,6.845579147338867,1.659534924642764,100.0
13252,Bernie Sanders,spoof,-11.109237670898438,2.701403624691272,11.109237670898438,2.701403624691272,8.854544639587402,9.306180953979492,1.1123001511166852,27.0
13256,Barack Obama,bona-fide,-9.906237602233888,2.835481721030666,9.906237602233888,2.835481721030666,-0.5259156227111816,2.3213565349578857,2.6974773242209555,100.0
13266,Martin Luther King,bona-fide,-9.860675811767578,2.5795719557437367,9.860675811767578,2.5795719557437367,8.25498104095459,4.009509563446045,0.7833924726609123,15.0
13267,Donald Trump,spoof,-10.916991233825684,2.6859863713672487,10.916991233825684,2.6859863713672487,7.072474002838135,7.430943965911865,1.01679942301489,23.0
13270,Milton Friedman,bona-fide,-10.579071044921877,2.857277615838465,10.579071044921877,2.857277615838465,3.125857353210449,3.7583088874816895,1.3322430788989603,38.0
13279,The Notorious B.I.G.,spoof,-10.700575828552246,2.676472960818028,10.700575828552246,2.676472960818028,9.27934741973877,10.960559844970703,1.1109309715251512,27.0
1328,Barack Obama,bona-fide,-10.743115425109863,2.7777630449757607,10.743115425109863,2.7777630449757607,8.002939224243164,7.976197719573975,1.0457333160579787,24.0
13282,George W. Bush,spoof,-10.64371395111084,2.7855944287583387,10.64371395111084,2.7855944287583387,8.250954627990723,7.432707786560059,1.0654104642986386,25.0
13283,Alec Guinness,spoof,-10.564789772033691,2.55905350514571,10.564789772033691,2.55905350514571,6.893040657043457,10.55604076385498,0.7897376504178477,15.0
13285,Richard Nixon,spoof,-10.83022689819336,2.8490775000966724,10.83022689819336,2.8490775000966724,6.397548198699951,7.982699394226074,1.151924668644705,28.0
13288,Bill Clinton,bona-fide,-11.003179550170898,2.767929316782962,11.003179550170898,2.767929316782962,2.2602970600128174,7.758111953735352,0.7614054771060541,14.0
1329,Alec Guinness,bona-fide,-10.998329162597656,2.6337658070774266,10.998329162597656,2.6337658070774266,6.891201972961426,5.917346000671387,0.765514191703045,14.0
13292,Donald Trump,bona-fide,-10.733412742614746,2.712053730892265,10.733412742614746,2.712053730892265,3.988372802734375,8.728032112121582,1.3642844618373,41.0
13293,Martin Luther King,spoof,-10.745256423950195,2.7728961060487785,10.745256423950195,2.7728961060487785,8.27708625793457,3.918818235397339,0.6463894537426005,10.0
13294,Bill Clinton,spoof,-10.999332427978516,2.805462119805784,10.999332427978516,2.805462119805784,4.3202667236328125,6.319561004638672,0.9910633594894858,22.0
13296,Gilbert Gottfried,bona-fide,-10.915487289428713,2.659753732136686,10.915487289428713,2.659753732136686,7.953388214111328,9.599596977233888,0.7312685616213686,13.0
133,Barack Obama,bona-fide,-10.158317565917969,2.6879074912423544,10.158317565917969,2.6879074912423544,1.0443131923675537,4.948459625244141,2.417774702223711,100.0
13303,Malcolm X,spoof,-11.099570274353027,2.77602267013882,11.099570274353027,2.77602267013882,10.02431297302246,6.96724796295166,0.9198495757178318,19.0
13304,Bill Clinton,bona-fide,-10.89733600616455,2.784868532266871,10.89733600616455,2.784868532266871,2.200082302093506,6.016847610473633,0.9252134025884029,19.0
1331,Gilbert Gottfried,bona-fide,-10.736536026000977,2.6344433925605912,10.736536026000977,2.6344433925605912,2.423107147216797,1.4563950300216677,1.6156075390519034,87.0
13312,Calvin Coolidge,bona-fide,-10.468267440795898,2.7717476824151,10.468267440795898,2.7717476824151,7.078395843505859,6.5793328285217285,0.9621483656516516,21.0
13318,Nelson Mandela,spoof,-10.734485626220703,2.5090429623946275,10.734485626220703,2.5090429623946275,9.386958122253418,9.774500846862791,1.4327664844548917,47.0
13320,Barack Obama,bona-fide,-10.06790256500244,2.907572352001225,10.06790256500244,2.907572352001225,1.4384493827819824,8.154099464416504,1.74471467646616,100.0
13327,Gilbert Gottfried,spoof,-10.700567245483398,2.537139034723687,10.700567245483398,2.537139034723687,8.267216682434082,10.225781440734863,1.3940205089420306,43.0
13331,Barack Obama,bona-fide,-10.76280403137207,2.8097610034353937,10.76280403137207,2.8097610034353937,6.215519905090332,5.0035552978515625,1.2306518468309036,32.0
13336,Barack Obama,bona-fide,-10.775647163391112,2.7967475497182583,10.775647163391112,2.7967475497182583,2.280576229095459,6.557229995727539,0.820183746619604,16.0
1334,Bill Clinton,bona-fide,-10.040858268737791,2.7468440101443514,10.040858268737791,2.7468440101443514,2.6301400661468506,5.278162479400635,1.0583040450493426,24.0
13347,Adam Driver,spoof,-11.18239402770996,2.7510905740243934,11.18239402770996,2.7510905740243934,5.721437454223633,7.578312873840332,1.3467139152036043,39.0
13353,FDR,spoof,-10.533073425292969,2.5678308176707425,10.533073425292969,2.5678308176707425,10.446277618408203,9.222412109375,0.7353237975833413,13.0
13355,Barack Obama,spoof,-10.399602890014648,2.676481466748207,10.399602890014648,2.676481466748207,2.653244733810425,9.57621955871582,1.8164432815537093,100.0
13357,Alec Guinness,spoof,-10.848998069763184,2.5801395211729767,10.848998069763184,2.5801395211729767,8.800676345825195,8.961891174316406,0.7748809871566467,14.0
13367,Ayn Rand,spoof,-9.38153076171875,2.482922743234896,9.38153076171875,2.482922743234896,3.2771084308624268,8.20413589477539,1.5775408051948516,71.0
13374,Winston Churchill,bona-fide,-10.895625114440918,2.638879194338976,10.895625114440918,2.638879194338976,8.447134971618652,5.371614456176758,0.8976357674662649,18.0
13380,Ronald Reagan,bona-fide,-10.556193351745604,2.696623331105396,10.556193351745604,2.696623331105396,-0.1327754855155944,4.8331708908081055,1.5097909274616494,56.0
13383,Bill Clinton,bona-fide,-10.341312408447266,2.6973564119408406,10.341312408447266,2.6973564119408406,4.626880645751953,4.245655536651611,1.1776086741593237,30.0
13392,Alec Guinness,spoof,-10.777653694152832,2.5831275969661363,10.777653694152832,2.5831275969661363,5.331109523773193,8.87779426574707,0.6840409703876635,11.0
13400,Nelson Mandela,spoof,-10.975954055786133,2.666063138969229,10.975954055786133,2.666063138969229,10.187484741210938,8.762609481811523,1.0270704140781177,23.0
13406,Barack Obama,bona-fide,-10.77956485748291,2.704109526693462,10.77956485748291,2.704109526693462,0.5225164294242859,4.54211950302124,1.7900782253119858,100.0
1341,Lyndon Johnson,bona-fide,-10.724348068237305,2.84006627976511,10.724348068237305,2.84006627976511,5.848773956298828,8.188796997070312,0.6244591912900392,9.0
13411,Bernie Sanders,spoof,-10.874483108520508,2.840907275587564,10.874483108520508,2.840907275587564,6.9395294189453125,6.336318492889404,1.8813602656008381,100.0
13418,Bill Clinton,spoof,-9.72494411468506,2.752257558107169,9.72494411468506,2.752257558107169,1.7701313495635986,6.108960151672363,1.1010106858098552,26.0
13419,Ayn Rand,spoof,-10.935128211975098,2.727415874186045,10.935128211975098,2.727415874186045,3.700618743896485,10.879201889038086,1.3354894720339612,39.0
13421,Alexandria Ocasio-Cortez,bona-fide,-11.001627922058104,2.622446703337729,11.001627922058104,2.622446703337729,-1.2730985879898071,8.101078033447266,0.9383843406643173,20.0
13425,Christopher Hitchens,spoof,-10.690224647521973,2.661444463727785,10.690224647521973,2.661444463727785,9.177745819091797,8.670729637145996,0.7402326301461066,13.0
13426,Ayn Rand,bona-fide,-10.770151138305664,2.8436687162552445,10.770151138305664,2.8436687162552445,1.4944146871566772,7.92370080947876,0.9088303434894649,19.0
13428,Richard Nixon,spoof,-10.697979927062988,2.818889057125562,10.697979927062988,2.818889057125562,7.24302864074707,5.774519920349121,1.2612735015316914,34.0
1343,Alec Guinness,spoof,-11.09347438812256,2.76541604151212,11.09347438812256,2.76541604151212,9.872336387634276,8.510540962219238,0.7779803701617269,14.0
13430,Winston Churchill,bona-fide,-10.88703727722168,2.709661353982616,10.88703727722168,2.709661353982616,4.766290664672852,4.949071884155273,1.0884544131922458,26.0
13431,Ayn Rand,spoof,-10.727707862854004,2.7450389810962346,10.727707862854004,2.7450389810962346,7.443013668060303,9.780872344970703,1.06212157902854,25.0
13436,Ronald Reagan,spoof,-10.776226997375488,2.649124195050665,10.776226997375488,2.649124195050665,6.783872604370117,9.097952842712402,0.9609486157685985,21.0
13439,Bernie Sanders,bona-fide,-10.09344482421875,2.5790267944551584,10.09344482421875,2.5790267944551584,7.652869701385498,8.654902458190918,1.006081150342545,22.0
1344,Barack Obama,spoof,-10.976292610168455,2.8479849244273283,10.976292610168455,2.8479849244273283,4.377820014953613,7.0520548820495605,1.1143991334160908,27.0
13446,Bill Clinton,spoof,-10.823505401611328,2.7638371932968924,10.823505401611328,2.7638371932968924,8.061431884765625,7.503675937652588,0.9554774792342595,20.0
13449,Ayn Rand,spoof,-10.825305938720703,2.7611124594146785,10.825305938720703,2.7611124594146785,7.07050371170044,7.831860542297363,1.6710755680342242,100.0
13454,Ayn Rand,bona-fide,-11.055645942687988,2.722890725873296,11.055645942687988,2.722890725873296,2.058619976043701,7.844398975372314,1.075111615486306,25.0
13456,Bernie Sanders,spoof,-10.91423797607422,2.809934629986358,10.91423797607422,2.809934629986358,6.374801635742188,6.40008544921875,1.5887079397444133,74.0
13458,Queen Elizabeth II,spoof,-10.582111358642578,2.8026858563025296,10.582111358642578,2.8026858563025296,5.337853908538818,6.979877471923828,1.081815413345393,25.0
13469,Mark Zuckerberg,spoof,-10.853903770446776,2.821789180324894,10.853903770446776,2.821789180324894,9.021235466003418,9.23857307434082,0.8619910049606414,17.0
13472,Christopher Hitchens,spoof,-10.595599174499512,2.788886353907693,10.595599174499512,2.788886353907693,9.064024925231934,7.176139831542969,3.6216831631268653,100.0
13476,Barack Obama,bona-fide,-10.943668365478516,2.764955568523264,10.943668365478516,2.764955568523264,2.8307886123657227,7.701472282409668,1.383640611351355,42.0
13489,Bill Clinton,spoof,-10.832683563232422,2.8652358182575246,10.832683563232422,2.8652358182575246,6.553082466125488,6.261651039123535,1.0272909154274381,23.0
13491,The Notorious B.I.G.,bona-fide,-11.137453079223633,2.735312470942428,11.137453079223633,2.735312470942428,7.661406517028809,6.055992126464844,1.1099285438875879,27.0
13492,Barack Obama,spoof,-10.8677396774292,2.7638373415137125,10.8677396774292,2.7638373415137125,7.665219306945801,8.329950332641602,1.1556937851012963,29.0
13493,Donald Trump,bona-fide,-10.937889099121094,2.917826044681194,10.937889099121094,2.917826044681194,5.362619400024414,6.73441219329834,1.3536438499434973,40.0
13494,Ayn Rand,bona-fide,-10.562332153320312,2.7963798565624107,10.562332153320312,2.7963798565624107,6.891258239746094,9.102533340454102,1.0314183776285384,23.0
13496,Ayn Rand,spoof,-10.936667442321776,2.704071414537556,10.936667442321776,2.704071414537556,8.585851669311523,10.336647033691406,1.2699805094307806,34.0
135,Bernie Sanders,spoof,-9.693238258361816,2.6381186486543644,9.693238258361816,2.6381186486543644,4.99180793762207,4.788253307342529,2.3170319324622,100.0
13500,Donald Trump,bona-fide,-10.884044647216797,2.7689434149998275,10.884044647216797,2.7689434149998275,-0.1890468299388885,7.605545997619629,0.6841207351393872,11.0
13524,Bob Ross,bona-fide,-10.574663162231444,2.6800856355944465,10.574663162231444,2.6800856355944465,-0.7580592036247253,-0.2045690864324569,1.101640296623688,26.0
1353,Christopher Hitchens,spoof,-11.023982048034668,2.775688852617141,11.023982048034668,2.775688852617141,9.201451301574709,6.004934310913086,1.5601306282799379,66.0
1354,Queen Elizabeth II,bona-fide,-10.699701309204102,2.8691078048925425,10.699701309204102,2.8691078048925425,3.128366470336914,7.559706211090088,1.065333167406381,25.0
13547,Alec Guinness,spoof,-10.664544105529783,2.7079853448912248,10.664544105529783,2.7079853448912248,9.437867164611816,9.58307933807373,0.7741913859200191,14.0
1355,Bill Clinton,spoof,-10.459931373596191,2.709010340528883,10.459931373596191,2.709010340528883,3.9997596740722656,4.436472892761231,1.1900001091507106,30.0
13553,Alec Guinness,bona-fide,-10.789928436279297,2.6885316805303416,10.789928436279297,2.6885316805303416,4.62498140335083,10.290468215942385,0.9568764311572915,21.0
13554,Winston Churchill,bona-fide,-10.68921947479248,2.523574202152584,10.68921947479248,2.523574202152584,8.770049095153809,5.436466693878174,0.8142169197529663,16.0
1356,Alec Guinness,bona-fide,-10.970877647399902,2.6462706129818554,10.970877647399902,2.6462706129818554,1.3572078943252563,4.77449893951416,1.235068175879721,32.0
13561,Barack Obama,bona-fide,-10.906474113464355,2.9064149819083216,10.906474113464355,2.9064149819083216,-0.2885969579219818,5.143291473388672,1.6472464605121342,100.0
13579,Alec Guinness,spoof,-10.73086166381836,2.701703860944154,10.73086166381836,2.701703860944154,3.503413677215576,7.74809980392456,0.864307358907364,17.0
13584,Barack Obama,bona-fide,-10.816161155700684,2.818102113542756,10.816161155700684,2.818102113542756,0.8553171157836914,6.863043785095215,0.856645647651546,17.0
13596,Christopher Hitchens,spoof,-10.775629043579102,2.727604540343084,10.775629043579102,2.727604540343084,4.68693208694458,6.47291374206543,0.7786660486167865,14.0
136,Alec Guinness,spoof,-10.694355964660645,2.66992582012422,10.694355964660645,2.66992582012422,8.572747230529785,8.12551498413086,0.8062680333027892,15.0
13610,JFK,bona-fide,-10.864742279052734,2.874419376580372,10.864742279052734,2.874419376580372,6.146533966064453,6.9480299949646,1.2978424807054991,36.0
