group,file_path,speaker,onset_rate_hz,inter_onset_cv,voiced_fraction,f0_mean_hz,f0_cv,envelope_cv,envelope_entropy,harmonic_percussive_ratio,spectral_flux
laugh-real,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/vocalsound/audio_16k_raw/subset1/f1216_0_laughter.wav,f1216,10.0,0.7744477422830321,0.30158730158730157,247.06121741773245,0.06874769447742128,0.9033806920051575,0.9090750106297658,0.20051510632038116,0.5085724592208862
laugh-real,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/vocalsound/audio_16k_raw/subset5/m3250_0_laughter.wav,m3250,5.0,1.164616969921021,0.0873015873015873,64.08928070976366,0.06161186671051665,1.3168810606002808,0.8428321302961483,0.028059234842658043,0.49886780977249146
laugh-real,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/vocalsound/audio_16k_raw/subset1/f0271_0_laughter.wav,f0271,8.0,0.6014104645114584,0.8492063492063492,289.13508113815175,0.20526284865473318,0.7479396462440491,0.9375311433005732,1.4888288974761963,0.4864142835140228
laugh-real,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/vocalsound/audio_16k_raw/subset5/m2536_1_laughter.wav,m2536,7.5,0.7893464176499886,0.11904761904761904,102.64649446617614,0.016767805941604545,1.0360914468765259,0.8996218410391996,0.1340302973985672,0.49909916520118713
laugh-real,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/vocalsound/audio_16k_raw/subset2/f2926_1_laughter.wav,f2926,6.5,0.7515317634857495,0.1746031746031746,236.72899432347114,0.03832788824159474,1.3597705364227295,0.8288123969187211,0.18861277401447296,0.5089448094367981
laugh-real,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/vocalsound/audio_16k_raw/subset1/f1516_0_laughter.wav,f1516,6.0,0.8966604646938549,0.5,267.3123468789288,0.25610277503825346,0.7391242980957031,0.9402542611265797,0.3372378647327423,0.4916233718395233
laugh-real,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/vocalsound/audio_16k_raw/subset1/f1023_0_laughter.wav,f1023,9.5,0.8391316920486785,0.2698412698412698,315.29344336846236,0.2262407787949319,1.1066715717315674,0.8830867312188498,0.15277084708213806,0.5551698803901672
laugh-real,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/vocalsound/audio_16k_raw/subset2/f3213_0_laughter.wav,f3213,7.5,0.8117708921032865,0.36507936507936506,373.6019681372392,0.13988756464176483,1.132838487625122,0.8833588556694012,0.02928312122821808,0.5225685238838196
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_025.wav,xtts,4.5,1.2720281202476658,0.0,269.5964699315741,0.10565986819120816,1.417717695236206,0.8165974106445972,0.022086016833782196,0.4289199411869049
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_015.wav,xtts,7.5,0.9786142933645052,0.373015873015873,276.2968081348166,0.06086978936364922,1.29362154006958,0.8371397994888542,0.053155556321144104,0.5155903100967407
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_018.wav,xtts,8.5,0.9999999895833337,0.16666666666666666,212.731559048596,0.04981511608824238,1.2680609226226807,0.838477744704065,0.09622517973184586,0.49728623032569885
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_030.wav,xtts,8.5,0.7216826912635701,0.0,269.5964699315741,0.10565986819120816,1.0526124238967896,0.8832286105972351,0.029288791120052338,0.5176050662994385
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_007.wav,xtts,7.0,0.816916475339875,0.20634920634920634,479.77126590215863,0.045944900152824174,1.37801992893219,0.8304411011935972,0.007384612690657377,0.5106485486030579
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_016.wav,xtts,7.5,0.9625268311338516,0.0,269.5964699315741,0.10565986819120816,1.4174917936325073,0.814092978337186,0.0020813823211938143,0.5048642158508301
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_009.wav,xtts,5.0,1.228300431124145,0.0,269.5964699315741,0.10565986819120816,1.094056248664856,0.866859338938417,0.03335615620017052,0.4475786089897156
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_011.wav,xtts,2.5,1.0349449754383981,0.15079365079365079,126.11978446635018,0.09963621712348014,1.1597870588302612,0.8567447886180326,0.09824404865503311,0.4875461757183075
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_006.wav,xtts,4.0,1.1507470321036886,0.15873015873015872,161.58456141959184,0.026628990432749803,1.2059352397918701,0.8436733497932876,0.16186998784542084,0.4690292179584503
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_012.wav,xtts,4.0,1.28730060064795,0.3333333333333333,348.6559197184729,0.23185453112442492,1.616204023361206,0.7977428342665588,0.9120095372200012,0.495959997177124
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_020.wav,xtts,6.0,0.7540444688114023,0.12698412698412698,252.27621033554053,0.047527178900759935,1.5993374586105347,0.8071293037879953,0.0025304241571575403,0.49026334285736084
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_022.wav,xtts,3.0,1.1688215653462295,0.48412698412698413,213.6957653886887,0.5020674085206358,1.8447579145431519,0.7398529421171751,0.14105632901191711,0.4296181797981262
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_017.wav,xtts,5.5,0.9481802837049175,0.3492063492063492,410.0175816439177,0.15362460204408904,1.7450108528137207,0.7719698881165139,0.008468172512948513,0.4878828823566437
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_027.wav,xtts,8.0,0.795708101766675,0.0,269.5964699315741,0.10565986819120816,1.5317513942718506,0.8291077899817109,0.013165212236344814,0.5159700512886047
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_019.wav,xtts,7.5,1.1421515568751608,0.0,269.5964699315741,0.10565986819120816,1.2145683765411377,0.8474042154486727,0.035974808037281036,0.5200230479240417
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_001.wav,xtts,4.5,1.2657997655794466,0.09523809523809523,149.82302096317653,0.010913815641794942,1.3135089874267578,0.827380095508156,0.02375081181526184,0.4199550151824951
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_002.wav,xtts,5.5,1.3345654975872723,0.15079365079365079,309.05859443777865,0.059536825728222435,1.5021134614944458,0.8104141219744333,0.10128510743379593,0.4998133182525635
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_026.wav,xtts,7.5,0.8539847355525135,0.0,269.5964699315741,0.10565986819120816,1.3139114379882812,0.8313407880092787,0.004710495471954346,0.5263234972953796
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_004.wav,xtts,4.0,0.9942603160435625,0.06349206349206349,278.50450198822966,0.010743808770114866,0.8543424606323242,0.9231086460171669,0.15637490153312683,0.4960044324398041
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_028.wav,xtts,6.0,0.6805037214550222,0.5634920634920635,208.4972958970119,0.14234697346752975,1.1374872922897339,0.8557877190377782,0.4923158288002014,0.4669397175312042
