group,file_path,bout_duration_s,voiced_fraction,unvoiced_run_mean_s,voiced_burst_mean_s,voicing_transition_rate_hz,f0_mean_hz,f0_range_hz,f0_std_hz,harmonicity_acf_db,spectral_cog_hz,spectral_cog_std_hz,inter_onset_cv
laugh-real,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/vocalsound/audio_16k_raw/subset2/f2625_0_laughter.wav,4.76225,0.37583892617449666,0.2976,0.1792,3.989710745970917,356.98294356166247,288.4460235536314,82.19537878895916,-0.5885584056916511,2234.4148199043657,880.4863037434957,0.792668544206134
laugh-real,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/vocalsound/audio_16k_raw/subset5/m2570_0_laughter.wav,2.4745,0.16129032258064516,1.04,0.4,0.808244089715094,121.67349525875744,32.427535679852966,7.223315438861904,-2.918183768225582,1329.156780106058,454.0401475065492,0.49511793949176935
laugh-real,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/vocalsound/audio_16k_raw/subset4/m2387_0_laughter.wav,4.634,0.15172413793103448,1.312,0.35200000000000004,0.8631851532153646,287.1146956095671,250.95589277060677,56.12080313373944,-1.6424639043344478,1508.7092128560128,523.6017291765086,0.6264463144393038
laugh-real,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/vocalsound/audio_16k_raw/subset2/f1904_0_laughter.wav,2.1304375,0.05970149253731343,1.008,0.128,0.9387743127878663,60.48094662952501,1.4024335198065003,0.5519326579705298,-8.302656670960598,2870.3086216506554,659.242659711535,0.6602252889520491
laugh-real,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/vocalsound/audio_16k_raw/subset2/f2675_0_laughter.wav,2.9866875,0.0,2.992,,0.0,,,,-3.4890910085741575,1479.8240785852952,204.20964962412307,0.4761007838836905
laugh-real,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/vocalsound/audio_16k_raw/subset2/f2898_0_laughter.wav,2.2848125,0.11188811188811189,1.016,0.128,1.313018026643324,456.4428402036431,70.5259818271499,23.225752437191822,-4.058445779210284,1882.2852956531365,649.3348812926484,0.4186987461498239
laugh-real,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/vocalsound/audio_16k_raw/subset4/m1697_0_laughter.wav,4.028375,0.03571428571428571,1.944,0.144,0.49647810841840695,485.8988788521435,11.219468158451889,3.085026307098484,-3.4224865775877626,1478.0701117399,802.5282607139454,0.784315172311744
laugh-real,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/vocalsound/audio_16k_raw/subset2/f3094_0_laughter.wav,2.5399375,0.5974842767295597,0.3413333333333333,0.5066666666666667,1.9685523757966483,234.0914294123656,73.44699144534297,14.246905108575366,3.6478858485262826,2244.38286763404,1622.794415803003,0.6744339154972673
laugh-real,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/vocalsound/audio_16k_raw/subset1/f1216_0_laughter.wav,3.4185,0.3598130841121495,0.4384,0.308,2.3402076934327924,282.73078475243545,197.64674540891062,55.52648315785407,-3.269778783507282,2564.7864591924395,657.8992338988512,0.8784104581078468
laugh-real,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/vocalsound/audio_16k_raw/subset5/m3250_0_laughter.wav,3.66875,0.1,1.104,0.184,1.090289608177172,61.99701329026203,10.532874377016526,3.3101453593554453,-3.496268958751102,2165.06802409726,775.1267567139929,0.4980430440777472
laugh-real,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/vocalsound/audio_16k_raw/subset1/f0271_0_laughter.wav,3.566375,0.5426008968609866,0.3264,0.484,2.2431740913392453,277.70388719699906,269.547662611012,64.86682634343416,0.7669640731535599,1849.4359442294908,728.3594625139996,0.43223983307682096
laugh-real,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/vocalsound/audio_16k_raw/subset5/m2536_1_laughter.wav,2.504,0.09554140127388536,1.136,0.24,0.7987220447284346,102.37413316811514,5.86322984524007,1.9377269813530185,-3.6506214741314755,1939.171569968813,790.9128620663132,0.5258470772332818
laugh-real,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/vocalsound/audio_16k_raw/subset2/f2926_1_laughter.wav,2.548125,0.14375,1.0959999999999999,0.368,0.7848908511160166,237.8338814088909,30.873614902160597,9.15581640227356,-3.107566516347851,2348.1963379554386,803.7902395746293,0.44971183383663965
laugh-real,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/vocalsound/audio_16k_raw/subset1/f1516_0_laughter.wav,3.3976875,0.4507042253521127,0.37439999999999996,0.384,2.3545426117028128,253.20881301984863,211.63085366506877,56.43219188323267,-1.2970026489999333,2274.2391800854843,752.0519844718015,0.5816994828576229
laugh-real,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/vocalsound/audio_16k_raw/subset1/f1023_0_laughter.wav,2.1876875,0.21897810218978103,0.42800000000000005,0.16,2.742622060966203,289.80701683422217,78.92884972411912,25.618097317194344,-0.7883230772266475,1781.0082379935047,440.97256076497735,0.3412275364208425
laugh-real,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/vocalsound/audio_16k_raw/subset2/f3213_0_laughter.wav,5.4365,0.37058823529411766,0.428,0.288,2.5751862411477973,330.69151565410203,339.6250507163029,84.620275919272,0.16884653774380398,1125.502528893617,307.70711983674926,0.3726436373213038
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_025.wav,3.937,0.04048582995951417,3.792,0.16,0.25400050800101603,452.80749992306454,54.20179629456527,21.67854561748142,-5.051411648334305,2213.5035620918648,860.1733485210843,0.50650086502437
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_015.wav,2.5375625,0.389937106918239,0.388,0.33066666666666666,2.3644737814339547,274.31272624827,64.8779139885136,16.093617536194294,-2.2266696671517257,2231.6978931816298,452.43664474330126,0.5261505243513427
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_018.wav,2.194375,0.21739130434782608,0.576,0.16,2.2785531187695813,211.41883134022189,47.85236952342109,9.659603738966574,-1.4081692241387316,1241.0110359669843,424.60816895994014,0.3513434870785391
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_030.wav,2.0849375,0.0,2.096,,0.0,,,,-4.566286397608384,2352.4488777754596,479.49838601199843,0.25464162087463926
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_007.wav,2.6091875,0.2865853658536585,0.468,0.18799999999999997,2.6828275085634896,480.55447981347214,64.69958357121396,21.615084918907183,0.03336295883922609,2243.260366725856,688.3613015469131,0.2469405154755044
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_016.wav,2.9056875,0.0,2.912,,0.0,,,,-4.8048715724071185,1994.2421243524136,598.0737908445924,0.27736884647762056
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_009.wav,3.3954375,0.0,3.408,,0.0,,,,-5.3029963347121765,2334.6178278617544,826.9068125281524,0.4982267583960055
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_011.wav,2.817875,0.1694915254237288,0.5880000000000001,0.16,2.1292640731047334,134.82341479614036,52.63529491319679,17.091678729515266,-2.617640829980725,1626.2622936886864,567.9657336764636,0.5319901395225317
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_006.wav,3.873,0.12757201646090535,1.6960000000000002,0.496,0.5163955589981926,162.53863265310625,14.166473811806071,3.7525234779446937,-2.337373809086309,1659.337967708792,595.5864707065027,0.6170364198537663
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_012.wav,7.766125,0.4547325102880658,0.53,0.442,1.9314651772924079,253.28435750402625,390.45023840214867,132.00688882397822,-4.991671047302088,2131.7777634206727,482.9558688058559,0.9819346715398999
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_020.wav,2.919375,0.0,2.928,,0.0,,,,-6.060071903875985,2896.768659193959,603.6691508816832,0.2888467085858284
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_022.wav,5.22625,0.382262996941896,0.8079999999999999,0.5,1.3393924898349676,294.7677718193239,176.35600208262386,42.40489474875992,-3.1845028394119645,1737.2596440191876,445.836845808928,0.8324374216267703
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_017.wav,6.4261875,0.32338308457711445,0.7253333333333334,0.3466666666666667,1.711745883542925,346.50257116751453,294.46302705288247,88.99623057073444,-1.6449242441807401,2253.7780532173033,976.3176584775396,0.5565717886559011
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_027.wav,4.2841875,0.25,1.072,0.35733333333333334,1.1670824397858404,297.8999597744093,266.63816733984163,78.22873215899756,-2.711209298678628,2167.4879905165394,1192.9336653717312,0.5132439203169349
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_019.wav,3.2225625,0.019801980198019802,3.168,0.064,0.31031205756288666,499.805833216707,0.0,0.0,-3.7908230643817786,2285.161792165841,605.8799679956879,0.76142790640964
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_001.wav,4.022125,0.0,4.032,,0.0,,,,-3.074278449521975,1474.883146282442,637.1189386789162,0.3958323961621039
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_002.wav,3.4825,0.3853211009174312,1.072,0.448,1.148600143575018,342.34360405621464,140.5881218180852,35.139851681592354,-2.8945797509957107,1743.9751667907237,412.2376194318036,0.7021928431704885
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_026.wav,3.5901875,0.0,3.6,,0.0,,,,-5.162833369795252,2145.0682898474424,550.0417210216225,0.3504726723705787
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_004.wav,2.7278125,0.12280701754385964,1.2000000000000002,0.336,0.7331882231641653,293.348308544954,57.89276756287251,16.78809174892857,-5.817441511995218,3365.1483518589325,855.5479273133984,0.5984661779082019
laugh-xtts,/home/ubuntu/DeepfakeDetectionRenewed/laughsmi/data/laugh_oss/xtts/xtts_laugh_028.wav,3.790625,0.620253164556962,0.20571428571428574,0.336,3.4295136026380875,197.03781534020862,130.10290842593002,31.22331071967258,-0.13466390081868296,1621.8094383672578,1120.13916583453,0.6570812943657666
