sample_id,speaker,label,C,T,rog_L12,vel_L9,logit_robust_goat,logit_mlaad_robust_goat
13855,Alec Guinness,bona-fide,-11.180868148803713,2.6673675281381404,11.180868148803713,2.6673675281381404,-0.23433274030685425,6.215192794799805
13857,Bill Clinton,spoof,-10.565977096557615,2.7874831871164294,10.565977096557615,2.7874831871164294,7.332157611846924,8.376577377319336
13862,Christopher Hitchens,bona-fide,-10.315384864807127,2.802516707384247,10.315384864807127,2.802516707384247,2.043088436126709,2.9221725463867188
13869,Donald Trump,bona-fide,-10.836908340454102,2.771454760081191,10.836908340454102,2.771454760081191,8.920098304748535,8.543758392333984
13875,Tucker Carlson,spoof,-10.345362663269045,2.8019229068628198,10.345362663269045,2.8019229068628198,5.203336715698242,7.8141303062438965
13879,Martin Luther King,bona-fide,-10.74889087677002,2.7483631686880736,10.74889087677002,2.7483631686880736,2.884650945663452,8.087930679321289
13886,Alec Guinness,spoof,-11.20344352722168,2.678893591196091,11.20344352722168,2.678893591196091,9.732545852661133,6.86591911315918
13887,Richard Nixon,spoof,-11.060194969177246,2.693392932656982,11.060194969177246,2.693392932656982,6.942070960998535,5.220981121063232
13888,Ayn Rand,spoof,-11.331707000732422,2.7402832825650947,11.331707000732422,2.7402832825650947,3.273796558380127,8.533926010131836
1389,FDR,spoof,-10.70641803741455,2.828781909096727,10.70641803741455,2.828781909096727,8.675215721130371,10.11018180847168
13893,Nelson Mandela,spoof,-11.034180641174316,2.6910137925154385,11.034180641174316,2.6910137925154385,12.07781982421875,8.849891662597656
13894,Christopher Hitchens,bona-fide,-10.553619384765623,2.8720805441357835,10.553619384765623,2.8720805441357835,4.794564723968506,8.61667251586914
13896,Milton Friedman,spoof,-11.072604179382324,2.674120226085659,11.072604179382324,2.674120226085659,7.57297945022583,5.552924156188965
13897,Bill Clinton,bona-fide,-10.848190307617188,2.8686961122946277,10.848190307617188,2.8686961122946277,4.504172325134277,8.540140151977539
13899,Donald Trump,bona-fide,-10.497398376464844,2.7489510858267154,10.497398376464844,2.7489510858267154,6.387720108032227,8.475652694702148
13903,Bill Clinton,spoof,-10.678239822387695,2.515124144284867,10.678239822387695,2.515124144284867,4.180279731750488,7.030193328857422
13904,Ayn Rand,bona-fide,-10.718223571777344,2.745213219914475,10.718223571777344,2.745213219914475,6.574888706207275,8.727075576782227
13905,Ayn Rand,bona-fide,-10.701104164123535,2.750712356433993,10.701104164123535,2.750712356433993,4.721349716186523,9.328577041625977
13909,Barack Obama,bona-fide,-10.40236473083496,2.766846171541772,10.40236473083496,2.766846171541772,4.476221084594727,4.780969619750977
13921,Bernie Sanders,bona-fide,-10.595451354980469,2.7288714467288475,10.595451354980469,2.7288714467288475,6.8325958251953125,5.253817081451416
13923,Ayn Rand,spoof,-10.766486167907717,2.7415146277736904,10.766486167907717,2.7415146277736904,7.813560485839844,9.36363410949707
13924,Barack Obama,bona-fide,-10.992386817932127,2.878659722594622,10.992386817932127,2.878659722594622,3.5689477920532227,7.422595977783203
13934,Alec Guinness,bona-fide,-10.427594184875488,2.858122819933067,10.427594184875488,2.858122819933067,4.834935188293457,6.361877918243408
13935,Alec Guinness,bona-fide,-10.69591999053955,2.574627680371373,10.69591999053955,2.574627680371373,8.639901161193848,8.44217300415039
13937,Christopher Hitchens,bona-fide,-10.73385524749756,2.7402561260095086,10.73385524749756,2.7402561260095086,6.902384281158447,5.591516494750977
13938,Richard Nixon,spoof,-11.17503547668457,2.738096206038759,11.17503547668457,2.738096206038759,10.68615436553955,7.739306449890137
13940,Bernie Sanders,bona-fide,-10.708303451538086,2.7192036754608035,10.708303451538086,2.7192036754608035,8.267619132995605,8.200077056884766
13943,Donald Trump,bona-fide,-10.735300064086914,2.786634341358701,10.735300064086914,2.786634341358701,5.015059471130371,6.854005336761475
13944,Bill Burr,bona-fide,-11.281658172607422,2.797936771309351,11.281658172607422,2.797936771309351,4.193527698516846,7.6520843505859375
13949,Ayn Rand,spoof,-10.582622528076172,2.669283363053401,10.582622528076172,2.669283363053401,9.434501647949219,8.18351936340332
13951,Donald Trump,bona-fide,-10.355584144592283,2.6960143117239275,10.355584144592283,2.6960143117239275,2.713620662689209,5.528957366943359
13952,Ronald Reagan,bona-fide,-10.587249755859377,2.7230375191889813,10.587249755859377,2.7230375191889813,6.588165760040283,9.31192684173584
13954,Alec Guinness,bona-fide,-9.976415634155272,2.7772580087691567,9.976415634155272,2.7772580087691567,2.412935733795166,5.0971198081970215
13957,Louis C.K.,bona-fide,-10.547213554382324,2.796298936717656,10.547213554382324,2.796298936717656,2.0688648223876953,6.46735143661499
13975,Alec Guinness,spoof,-10.87070369720459,2.722991035752011,10.87070369720459,2.722991035752011,7.537440299987793,8.495349884033203
13977,Queen Elizabeth II,bona-fide,-10.82723331451416,2.824992963061216,10.82723331451416,2.824992963061216,7.063630104064941,5.564762115478516
1398,Alec Guinness,bona-fide,-10.673174858093262,2.673670403581477,10.673174858093262,2.673670403581477,10.028572082519531,9.85766887664795
13984,Alec Guinness,spoof,-10.849616050720217,2.689930418724203,10.849616050720217,2.689930418724203,9.768507957458496,7.282278537750244
13987,Winston Churchill,spoof,-11.049394607543944,2.7263076405744173,11.049394607543944,2.7263076405744173,9.502527236938477,6.338207721710205
1399,Martin Luther King,spoof,-10.51760196685791,2.8437784961793784,10.51760196685791,2.8437784961793784,10.091665267944336,9.839487075805664
13991,Alec Guinness,bona-fide,-10.1056489944458,2.4972376840452046,10.1056489944458,2.4972376840452046,0.09032560139894485,2.762467861175537
13996,George W. Bush,spoof,-10.890636444091797,2.7383995219976724,10.890636444091797,2.7383995219976724,10.272397994995117,10.016636848449707
1400,Barack Obama,bona-fide,-9.27874755859375,2.7107088430165183,9.27874755859375,2.7107088430165183,7.359650611877441,6.706036567687988
14002,Donald Trump,bona-fide,-10.572397232055664,2.8099482323264087,10.572397232055664,2.8099482323264087,5.252547740936279,8.629619598388672
14013,Donald Trump,bona-fide,-10.534637451171877,2.720265057133659,10.534637451171877,2.720265057133659,2.512338638305664,5.577750205993652
14019,Donald Trump,bona-fide,-10.565204620361328,2.7150100984484564,10.565204620361328,2.7150100984484564,-0.20261237025260925,6.582383632659912
14035,Bill Clinton,spoof,-10.826830863952637,2.749614771639258,10.826830863952637,2.749614771639258,5.520111083984375,6.736241340637207
14036,Donald Trump,bona-fide,-9.91788101196289,2.732195631699567,9.91788101196289,2.732195631699567,2.8646302223205566,1.8200345039367676
14038,Ayn Rand,bona-fide,-11.093589782714844,2.6909675886121525,11.093589782714844,2.6909675886121525,-2.2837750911712646,6.588140487670898
14042,Barack Obama,spoof,-10.658888816833496,2.7553654864458696,10.658888816833496,2.7553654864458696,10.741865158081055,7.805111885070801
14045,Barack Obama,bona-fide,-11.059575080871582,2.6884106221040374,11.059575080871582,2.6884106221040374,5.364263534545898,8.843482971191406
14056,Donald Trump,bona-fide,-10.915656089782717,2.770454683121668,10.915656089782717,2.770454683121668,1.4648246765136719,6.461770057678223
14062,Milton Friedman,bona-fide,-10.851432800292969,2.8526774169249696,10.851432800292969,2.8526774169249696,3.868267774581909,6.131870269775391
14081,Ayn Rand,bona-fide,-10.215779304504396,2.78114754183738,10.215779304504396,2.78114754183738,4.169760704040527,5.002016544342041
14097,George Carlin,bona-fide,-10.38988971710205,2.7580799139746555,10.38988971710205,2.7580799139746555,7.870573043823242,6.798102855682373
14098,Donald Trump,bona-fide,-10.761289596557615,2.60899633028668,10.761289596557615,2.60899633028668,-1.2828223705291748,6.354700088500977
14100,Bernie Sanders,spoof,-10.64298152923584,2.788553778215203,10.64298152923584,2.788553778215203,9.361175537109375,8.183568954467773
14103,Christopher Hitchens,spoof,-11.034238815307615,2.750667283908838,11.034238815307615,2.750667283908838,10.808968544006348,9.544772148132324
14106,Bill Clinton,bona-fide,-10.922111511230469,2.934189048501556,10.922111511230469,2.934189048501556,0.43858927488327026,7.742482662200928
14121,Ayn Rand,spoof,-11.27855110168457,2.651809151455148,11.27855110168457,2.651809151455148,1.6051578521728516,7.127289772033691
14122,Scarlett Johansson,bona-fide,-11.096343994140623,2.713710149217547,11.096343994140623,2.713710149217547,9.489923477172852,8.895694732666016
14124,Adam Driver,bona-fide,-10.264341354370115,2.82705763021276,10.264341354370115,2.82705763021276,1.237563967704773,2.8795552253723145
14128,Arnold Schwarzenegger,bona-fide,-11.227919578552246,2.728009915722688,11.227919578552246,2.728009915722688,4.056485652923584,9.007514953613281
14132,Ayn Rand,spoof,-11.176502227783203,2.739045407819152,11.176502227783203,2.739045407819152,5.294837951660156,7.933612823486328
14133,Bernie Sanders,spoof,-11.004531860351562,2.724056033488934,11.004531860351562,2.724056033488934,7.160167217254639,7.1105451583862305
14136,Mitch Hedberg,spoof,-10.5699462890625,2.810207120551857,10.5699462890625,2.810207120551857,11.669782638549805,7.59572696685791
14142,Alan Watts,spoof,-10.684361457824709,2.622161759071054,10.684361457824709,2.622161759071054,8.155634880065918,7.501253128051758
14143,Barack Obama,bona-fide,-10.86931037902832,2.826032371853905,10.86931037902832,2.826032371853905,6.472013473510742,5.789379596710205
14148,Ronald Reagan,bona-fide,-10.65167236328125,2.6880984090440605,10.65167236328125,2.6880984090440605,4.538761615753174,8.334156036376953
14159,Barack Obama,bona-fide,-11.09532356262207,2.7780521590739164,11.09532356262207,2.7780521590739164,3.161449909210205,6.9965009689331055
1416,FDR,spoof,-10.70263671875,2.6458495491530725,10.70263671875,2.6458495491530725,11.012002944946289,10.489553451538086
14164,Jerry Seinfeld,spoof,-10.797179222106934,2.704747258698766,10.797179222106934,2.704747258698766,11.176104545593262,6.687708377838135
14179,Alec Guinness,spoof,-10.835638999938965,2.807996433894802,10.835638999938965,2.807996433894802,8.712653160095215,8.482393264770508
14193,Milton Friedman,spoof,-11.111119270324709,2.690965269985521,11.111119270324709,2.690965269985521,9.033234596252441,8.64849853515625
142,Mark Zuckerberg,bona-fide,-10.785724639892578,2.698887837028073,10.785724639892578,2.698887837028073,1.7821295261383057,9.390636444091797
14202,Christopher Hitchens,spoof,-10.869565963745115,2.693277971014065,10.869565963745115,2.693277971014065,7.34586238861084,7.669666767120361
14206,Barack Obama,bona-fide,-9.612666130065918,2.833147864804247,9.612666130065918,2.833147864804247,6.423221111297607,7.173651695251465
14208,George W. Bush,spoof,-10.878222465515137,2.731640658270788,10.878222465515137,2.731640658270788,9.244428634643555,8.119409561157227
14211,Mark Zuckerberg,bona-fide,-11.052689552307127,2.8854045838420648,11.052689552307127,2.8854045838420648,8.644535064697266,6.472269058227539
14215,Milton Friedman,bona-fide,-10.968400955200195,2.6252954945880287,10.968400955200195,2.6252954945880287,5.101724147796631,7.954428672790527
14216,Mark Zuckerberg,spoof,-10.683258056640623,2.7027158995874103,10.683258056640623,2.7027158995874103,6.751866340637207,8.445634841918945
14217,Donald Trump,spoof,-10.600666999816896,2.7406540461056403,10.600666999816896,2.7406540461056403,8.253494262695312,9.515816688537598
14219,Bernie Sanders,bona-fide,-10.463040351867676,2.6103733852362474,10.463040351867676,2.6103733852362474,5.222439765930176,3.3879830837249756
14226,Ayn Rand,bona-fide,-10.603618621826172,2.7834460308939386,10.603618621826172,2.7834460308939386,1.274423599243164,6.2923383712768555
14227,Alexandria Ocasio-Cortez,spoof,-10.733193397521973,2.69783040439641,10.733193397521973,2.69783040439641,6.9931182861328125,9.522764205932617
14228,Martin Luther King,spoof,-10.920368194580078,2.811654574264105,10.920368194580078,2.811654574264105,7.384905815124512,6.883431434631348
14229,Martin Luther King,spoof,-10.938820838928224,2.650014772782073,10.938820838928224,2.650014772782073,4.732146263122559,6.681210041046143
14231,Ayn Rand,bona-fide,-10.961502075195312,2.7259714418769394,10.961502075195312,2.7259714418769394,1.3247857093811035,6.86107873916626
14234,Louis Farrakhan,bona-fide,-10.514473915100098,2.8248945821153764,10.514473915100098,2.8248945821153764,6.91551399230957,9.135356903076172
14236,George W. Bush,spoof,-11.02864933013916,2.860675215243512,11.02864933013916,2.860675215243512,7.611263751983643,6.985895156860352
14239,Alexandria Ocasio-Cortez,spoof,-11.0221529006958,2.7805007189292192,11.0221529006958,2.7805007189292192,7.057858467102051,7.835620403289795
14243,Barack Obama,bona-fide,-9.0009765625,2.7104224269772748,9.0009765625,2.7104224269772748,0.45032188296318054,1.0813246965408325
14244,Alec Guinness,spoof,-10.89513111114502,2.5634325922079597,10.89513111114502,2.5634325922079597,9.267850875854492,6.738422393798828
14248,Bill Clinton,bona-fide,-10.227843284606934,2.806369699004109,10.227843284606934,2.806369699004109,8.295742988586426,7.7002081871032715
1425,Ayn Rand,bona-fide,-10.784839630126951,2.756118082784722,10.784839630126951,2.756118082784722,3.7067666053771973,10.350439071655273
14253,Richard Nixon,spoof,-10.352938652038574,2.827532729430871,10.352938652038574,2.827532729430871,8.879192352294922,5.779828071594238
14260,Christopher Hitchens,bona-fide,-10.19066333770752,2.524443339796893,10.19066333770752,2.524443339796893,9.132547378540039,2.495668411254883
14265,Bill Clinton,spoof,-10.844482421875,2.8565936922498314,10.844482421875,2.8565936922498314,7.980108261108398,6.7035393714904785
14267,Donald Trump,bona-fide,-10.875795364379885,2.638303007795011,10.875795364379885,2.638303007795011,2.176176071166992,5.410202980041504
14268,Dwight Eisenhower,bona-fide,-10.757953643798828,2.717811247682602,10.757953643798828,2.717811247682602,7.151641368865967,9.013472557067871
14271,Boris Johnson,spoof,-11.04050636291504,2.59397553149564,11.04050636291504,2.59397553149564,9.99289321899414,9.948734283447266
14273,Ronald Reagan,bona-fide,-10.577049255371094,2.7746540246932616,10.577049255371094,2.7746540246932616,5.706252574920654,8.728219985961914
14277,Boris Johnson,bona-fide,-10.700617790222168,2.797506323635357,10.700617790222168,2.797506323635357,4.415566921234131,9.05233097076416
14279,Ronald Reagan,bona-fide,-10.402999877929688,2.720672327676034,10.402999877929688,2.720672327676034,2.003875255584717,3.7142605781555176
1429,Donald Trump,bona-fide,-10.744036674499512,2.614245592272816,10.744036674499512,2.614245592272816,1.7609877586364746,8.588085174560547
14291,Donald Trump,bona-fide,-10.94908618927002,2.7361914947500963,10.94908618927002,2.7361914947500963,7.235838413238525,4.728603839874268
14306,Bill Clinton,bona-fide,-10.805973052978516,2.78121694907395,10.805973052978516,2.78121694907395,6.54611873626709,4.352363586425781
1431,Barack Obama,bona-fide,-10.053576469421388,2.761533368662954,10.053576469421388,2.761533368662954,-1.2051328420639038,3.287444591522217
14316,Gilbert Gottfried,spoof,-10.771109580993652,2.803121476665095,10.771109580993652,2.803121476665095,8.820837020874023,9.710168838500977
14317,Bernie Sanders,spoof,-10.556857109069824,2.805160221163608,10.556857109069824,2.805160221163608,7.167637825012207,7.313892364501953
14321,Alec Guinness,bona-fide,-9.24165153503418,2.522677516546028,9.24165153503418,2.522677516546028,3.9812135696411133,1.2607120275497437
14338,Bill Clinton,spoof,-10.74503231048584,2.814010949315504,10.74503231048584,2.814010949315504,5.473443031311035,9.068521499633789
1434,Bernie Sanders,spoof,-10.864124298095703,2.7703807312897304,10.864124298095703,2.7703807312897304,4.676339149475098,8.498258590698242
14342,Christopher Hitchens,spoof,-10.506945610046388,2.7571792297860864,10.506945610046388,2.7571792297860864,5.954843521118164,4.996148586273193
14349,Winston Churchill,spoof,-10.708735466003418,2.735245373640329,10.708735466003418,2.735245373640329,10.511066436767578,5.64776611328125
14352,Malcolm X,spoof,-11.12311840057373,2.8399310179909696,11.12311840057373,2.8399310179909696,9.94000244140625,8.271723747253418
1437,Mr. Rogers,spoof,-10.47553825378418,2.782896595967333,10.47553825378418,2.782896595967333,7.367061138153076,4.868887901306152
14376,Barack Obama,bona-fide,-10.228301048278809,2.676599105141658,10.228301048278809,2.676599105141658,2.766622543334961,7.001828193664551
14380,Adam Driver,bona-fide,-10.741127014160156,2.7689693034182903,10.741127014160156,2.7689693034182903,3.2231829166412354,6.495615482330322
14386,Donald Trump,bona-fide,-10.91533088684082,2.717328984126722,10.91533088684082,2.717328984126722,1.2614929676055908,7.250189781188965
14394,Boris Johnson,bona-fide,-10.256348609924316,2.533508919623324,10.256348609924316,2.533508919623324,4.463080883026123,5.4003095626831055
14395,Bernie Sanders,bona-fide,-10.735572814941406,2.8198697435062035,10.735572814941406,2.8198697435062035,3.388735055923462,6.526012897491455
144,Queen Elizabeth II,spoof,-10.331923484802246,2.6204707575610406,10.331923484802246,2.6204707575610406,1.6999483108520508,6.573878288269043
14401,Dwight Eisenhower,bona-fide,-10.706927299499512,2.8110358317937525,10.706927299499512,2.8110358317937525,8.564203262329102,9.088797569274902
14414,Bernie Sanders,spoof,-10.299787521362305,2.8042094705562164,10.299787521362305,2.8042094705562164,8.408761978149414,6.561012268066406
14416,Barack Obama,bona-fide,-10.885339736938477,2.8507825366448327,10.885339736938477,2.8507825366448327,2.4145073890686035,8.039190292358398
14435,Harry Truman,bona-fide,-10.951807022094728,2.7605558813794087,10.951807022094728,2.7605558813794087,7.430870056152344,8.655017852783203
1444,Alec Guinness,spoof,-10.856626510620115,2.7332569991405182,10.856626510620115,2.7332569991405182,7.173549175262451,7.727075576782227
14449,Bernie Sanders,bona-fide,-10.872456550598145,2.7198536643371125,10.872456550598145,2.7198536643371125,0.31011325120925903,5.730693817138672
14454,Alec Guinness,spoof,-10.76587200164795,2.781731479515845,10.76587200164795,2.781731479515845,8.94412612915039,7.322574615478516
14462,Lyndon Johnson,bona-fide,-10.723767280578612,2.6291818316437223,10.723767280578612,2.6291818316437223,1.4502335786819458,8.034625053405762
14479,Donald Trump,spoof,-10.890443801879885,2.697952990937276,10.890443801879885,2.697952990937276,9.242660522460938,8.809450149536133
14481,Bill Clinton,spoof,-10.831331253051758,2.7942497363908405,10.831331253051758,2.7942497363908405,5.449368476867676,7.399526596069336
14488,Bernie Sanders,spoof,-10.422762870788574,2.683755397223373,10.422762870788574,2.683755397223373,5.272685527801514,6.4099321365356445
1449,Donald Trump,bona-fide,-10.625517845153809,2.8575267405362927,10.625517845153809,2.8575267405362927,1.0459208488464355,6.956829071044922
14490,Bernie Sanders,bona-fide,-10.835697174072266,2.724773771451816,10.835697174072266,2.724773771451816,5.905023574829102,4.0886077880859375
14493,Bill Clinton,bona-fide,-10.38412380218506,2.839505221998076,10.38412380218506,2.839505221998076,3.8796558380126953,5.392646789550781
14495,Bernie Sanders,spoof,-10.259751319885254,2.7617759731809555,10.259751319885254,2.7617759731809555,3.4667649269104004,7.06904935836792
14497,Tucker Carlson,spoof,-10.694256782531738,2.778691133833037,10.694256782531738,2.778691133833037,9.41443920135498,9.99638843536377
14498,Christopher Hitchens,bona-fide,-10.967680931091309,2.718482050795865,10.967680931091309,2.718482050795865,2.8912553787231445,7.60744571685791
14499,Louis C.K.,spoof,-10.735455513000488,2.4604834579064097,10.735455513000488,2.4604834579064097,8.755794525146484,9.745071411132812
14506,Barack Obama,bona-fide,-10.767268180847168,2.896748040167412,10.767268180847168,2.896748040167412,3.8742332458496094,7.953830718994141
1451,Ronald Reagan,bona-fide,-10.583983421325684,2.8073674865853424,10.583983421325684,2.8073674865853424,5.462708473205566,8.709311485290527
14511,Martin Luther King,spoof,-10.575579643249512,2.7722112827700456,10.575579643249512,2.7722112827700456,10.195850372314453,9.60634994506836
1452,George W. Bush,spoof,-10.720860481262209,2.7705371785805832,10.720860481262209,2.7705371785805832,9.6486177444458,5.818326950073242
14522,Barack Obama,bona-fide,-10.695549964904783,2.839519633917032,10.695549964904783,2.839519633917032,1.7556748390197754,4.548284530639648
14524,Bob Ross,spoof,-11.233353614807127,2.7611777101572903,11.233353614807127,2.7611777101572903,8.648131370544434,6.106787204742432
14525,Malcolm X,spoof,-11.05986213684082,2.6647646965892964,11.05986213684082,2.6647646965892964,7.157781600952148,9.738121032714844
14529,Barack Obama,bona-fide,-10.243045806884766,2.8394842942651493,10.243045806884766,2.8394842942651493,5.95308780670166,9.60136604309082
14530,Bernie Sanders,bona-fide,-10.757229804992676,2.7435825667156206,10.757229804992676,2.7435825667156206,3.2723076343536377,6.346107006072998
14539,Mark Zuckerberg,bona-fide,-10.903217315673828,2.891244136930037,10.903217315673828,2.891244136930037,0.40692242980003357,6.262547492980957
14548,Mark Zuckerberg,spoof,-10.304781913757324,2.7416254018251385,10.304781913757324,2.7416254018251385,9.229196548461914,10.257328033447266
14553,Ronald Reagan,bona-fide,-10.430916786193848,2.745817382458684,10.430916786193848,2.745817382458684,1.7530717849731445,6.854071617126465
14557,Boris Johnson,bona-fide,-11.178711891174316,2.810145831294184,11.178711891174316,2.810145831294184,3.362820625305176,6.218783855438232
1456,Donald Trump,bona-fide,-10.668234825134276,2.6864330717764933,10.668234825134276,2.6864330717764933,6.178694725036621,5.354490280151367
14561,Arnold Schwarzenegger,bona-fide,-10.75266170501709,2.7274769749095,10.75266170501709,2.7274769749095,5.502506256103516,6.34220027923584
14563,Ayn Rand,bona-fide,-10.399896621704102,2.4969324809627174,10.399896621704102,2.4969324809627174,-0.24665099382400513,2.936582088470459
14564,Robert Kardashian,spoof,-10.400845527648926,2.42693404718032,10.400845527648926,2.42693404718032,2.365044593811035,4.740045547485352
14566,Christopher Hitchens,spoof,-11.085247039794922,2.825044568214164,11.085247039794922,2.825044568214164,11.969076156616211,8.518365859985352
14582,Kanye West,spoof,-11.048608779907228,2.703528238286061,11.048608779907228,2.703528238286061,10.522665023803711,10.708877563476562
14587,Bernie Sanders,bona-fide,-10.724696159362791,2.6186015891847405,10.724696159362791,2.6186015891847405,3.198054552078247,7.100827693939209
14588,Bill Clinton,spoof,-10.756524085998535,2.7885184856937104,10.756524085998535,2.7885184856937104,5.665255546569824,8.253756523132324
14592,Ronald Reagan,spoof,-10.124289512634276,2.747210830790125,10.124289512634276,2.747210830790125,8.754874229431152,7.878453254699707
14593,Alec Guinness,bona-fide,-10.900935173034668,2.751613887792375,10.900935173034668,2.751613887792375,0.33866727352142334,8.782109260559082
146,The Notorious B.I.G.,spoof,-10.001096725463867,2.6818587717331166,10.001096725463867,2.6818587717331166,6.374486923217773,4.939023017883301
14605,Ayn Rand,bona-fide,-10.661138534545898,2.728050611662708,10.661138534545898,2.728050611662708,1.6768224239349365,9.64389419555664
14607,Bill Clinton,bona-fide,-10.66606903076172,2.6414811701047998,10.66606903076172,2.6414811701047998,4.770895481109619,7.722430229187012
14608,Nelson Mandela,spoof,-10.823527336120604,2.8224090684966945,10.823527336120604,2.8224090684966945,5.474172115325928,3.7958316802978516
14612,Donald Trump,spoof,-10.642194747924805,2.795472635898972,10.642194747924805,2.795472635898972,7.911860942840576,8.700777053833008
14614,Alec Guinness,bona-fide,-10.963811874389648,2.782037957433655,10.963811874389648,2.782037957433655,6.711273193359375,8.707876205444336
14622,Alec Guinness,bona-fide,-10.73076057434082,2.5622438227156947,10.73076057434082,2.5622438227156947,2.996736526489258,11.807708740234375
14624,Donald Trump,bona-fide,-10.092723846435549,2.642291395696252,10.092723846435549,2.642291395696252,5.55695915222168,7.9616546630859375
14626,Donald Trump,bona-fide,-10.667235374450684,2.821141364521464,10.667235374450684,2.821141364521464,4.114147663116455,8.063127517700195
14629,Jeff Goldblum,bona-fide,-10.80903148651123,2.6896428589556,10.80903148651123,2.6896428589556,6.259888172149658,7.464398384094238
14630,Alec Guinness,spoof,-10.835644721984863,2.664130016687015,10.835644721984863,2.664130016687015,9.352693557739258,9.340599060058594
14633,Orson Welles,spoof,-10.455449104309082,2.6704592329669663,10.455449104309082,2.6704592329669663,8.820456504821777,8.973464012145996
14640,Bernie Sanders,bona-fide,-10.69237995147705,2.8588393204706133,10.69237995147705,2.8588393204706133,6.948479652404785,7.938577651977539
14648,Queen Elizabeth II,spoof,-10.674509048461914,2.5615183061884825,10.674509048461914,2.5615183061884825,9.324137687683105,9.875458717346191
14649,Donald Trump,bona-fide,-10.538107872009276,2.7133609137854906,10.538107872009276,2.7133609137854906,5.0330986976623535,7.127007007598877
1465,Bill Clinton,spoof,-10.994095802307127,2.7865054720325797,10.994095802307127,2.7865054720325797,6.06531286239624,7.3585286140441895
14661,Winston Churchill,bona-fide,-10.567816734313965,2.7912754979286403,10.567816734313965,2.7912754979286403,4.341727256774902,4.9523210525512695
14662,Alexandria Ocasio-Cortez,bona-fide,-10.799616813659668,2.8843594257128298,10.799616813659668,2.8843594257128298,5.480329990386963,6.729311943054199
14674,Ayn Rand,spoof,-11.02618408203125,2.674326670962401,11.02618408203125,2.674326670962401,1.0167174339294434,7.304669380187988
14675,Christopher Hitchens,spoof,-10.790589332580566,2.736031254197043,10.790589332580566,2.736031254197043,8.139128684997559,10.428936958312988
14679,Alec Guinness,bona-fide,-10.898164749145508,2.6919763975749453,10.898164749145508,2.6919763975749453,5.162186622619629,9.708255767822266
14684,FDR,bona-fide,-10.472679138183594,2.668137297817106,10.472679138183594,2.668137297817106,6.902853488922119,5.059432506561279
14685,Alec Guinness,spoof,-11.089802742004396,2.785253818196502,11.089802742004396,2.785253818196502,10.113332748413086,9.306228637695312
14687,Barack Obama,bona-fide,-10.703795433044434,2.8470493344862198,10.703795433044434,2.8470493344862198,1.9439747333526611,5.190791606903076
14696,Donald Trump,bona-fide,-10.508096694946287,2.672485604991512,10.508096694946287,2.672485604991512,4.053912162780762,8.261428833007812
1470,Alec Guinness,spoof,-10.853672981262209,2.6464193915359777,10.853672981262209,2.6464193915359777,9.453692436218262,9.44342041015625
14704,Alexandria Ocasio-Cortez,bona-fide,-10.913991928100586,2.743026336086848,10.913991928100586,2.743026336086848,4.386651039123535,5.828768253326416
14710,Ayn Rand,spoof,-10.920480728149414,2.7478287248357063,10.920480728149414,2.7478287248357063,-2.7419493198394775,5.879791259765625
14713,Ayn Rand,spoof,-10.469301223754885,2.756556570322237,10.469301223754885,2.756556570322237,8.370573997497559,6.965485572814941
14714,Bernie Sanders,spoof,-10.982908248901367,2.64280594517836,10.982908248901367,2.64280594517836,8.224175453186035,6.680350303649902
14718,Bill Burr,bona-fide,-10.866215705871582,2.7751056565742176,10.866215705871582,2.7751056565742176,8.06717300415039,9.42020320892334
14722,Ronald Reagan,spoof,-10.748373031616213,2.7564132865713518,10.748373031616213,2.7564132865713518,6.987126350402832,8.652451515197754
14736,Bernie Sanders,spoof,-10.82484531402588,2.8199776031697805,10.82484531402588,2.8199776031697805,6.964893341064453,7.742544174194336
14740,Bill Clinton,spoof,-10.465753555297852,2.794162722867667,10.465753555297852,2.794162722867667,5.960716247558594,6.289302349090576
14746,Barack Obama,bona-fide,-10.543452262878418,2.825701136838555,10.543452262878418,2.825701136838555,-0.5418834090232849,4.03035831451416
14750,Donald Trump,bona-fide,-10.468042373657228,2.772149410185076,10.468042373657228,2.772149410185076,8.399396896362305,9.675909042358398
14756,Gilbert Gottfried,spoof,-10.990391731262209,2.823721310079861,10.990391731262209,2.823721310079861,5.469697952270508,8.62442684173584
14759,Martin Luther King,spoof,-11.022088050842283,2.642602123322685,11.022088050842283,2.642602123322685,10.437593460083008,7.370820045471191
1476,John Cleese,spoof,-10.857462882995604,2.5511808421131974,10.857462882995604,2.5511808421131974,10.003345489501953,9.607599258422852
14761,Milton Friedman,bona-fide,-10.722082138061523,2.7904885249295948,10.722082138061523,2.7904885249295948,5.963968276977539,7.311493873596191
14771,Alec Guinness,bona-fide,-10.8347806930542,2.6794637166484216,10.8347806930542,2.6794637166484216,6.642452239990234,9.093734741210938
1479,JFK,bona-fide,-10.440011024475098,2.7798289909685883,10.440011024475098,2.7798289909685883,1.213831901550293,6.170614242553711
14790,Tucker Carlson,spoof,-10.87688159942627,2.689287925178766,10.87688159942627,2.689287925178766,8.046252250671387,7.793827533721924
14793,Bernie Sanders,bona-fide,-6.230011463165283,2.325726877022104,6.230011463165283,2.325726877022104,0.5866841077804565,2.2207069396972656
14795,Alan Watts,spoof,-10.225172996520996,2.7643830967354828,10.225172996520996,2.7643830967354828,5.240206718444824,2.706716775894165
