sample_id,system,label,raw_logit,C,T,cal_logit,C_w2v2,C_ensemble,C_wavlm_z
fake__en__MegaTTS3__piratesofersatz_09_leinster_64kb_f000073,MegaTTS3,1,0.1195956394076347,12.799540519714355,2.5668160414801595,-0.7515287811147033,7.7903056144714355,-0.07511319206576106,-0.525849472162272
fake__en__MegaTTS3__piratesofersatz_11_leinster_64kb_f000084,MegaTTS3,1,2.3918111324310303,13.54403305053711,2.7462354169732515,0.0419133403131784,7.76970100402832,0.22674825946908495,0.14473973124826228
fake__en__MegaTTS3__silent_bullet_03_f000198,MegaTTS3,1,2.559257984161377,12.898855209350586,2.535614286052631,0.3527180122447678,7.487010478973389,-0.5225134639334381,-0.43639342545549853
fake__en__MegaTTS3__silent_bullet_04_f000202,MegaTTS3,1,6.704382419586182,12.837478637695312,2.544019508176227,2.0249971989241056,7.912254810333252,0.13984828266100427,-0.49167734650289213
fake__en__MegaTTS3__silent_bullet_05_f000061,MegaTTS3,1,2.9399960041046143,14.306428909301758,2.78723384012358,0.4240785368267612,7.998088359832764,0.9406884575319787,0.8314550580595038
fake__en__MegaTTS3__silent_bullet_12_f000243,MegaTTS3,1,4.444575786590576,13.548660278320312,2.7243182858524824,0.9366498316700104,7.631747245788574,0.004987708828276441,0.14890762933275764
fake__en__MeloTTS__dorothy_and_wizard_oz_10_f000020,MeloTTS,1,3.315959215164185,15.320068359375,2.8414480457076823,0.7583916644589638,7.642277717590332,0.8198576187311583,1.744473850362118
fake__en__MeloTTS__dorothy_and_wizard_oz_18_f000014,MeloTTS,1,5.698123455047607,14.596757888793944,2.7189116653728496,1.7757118989646945,7.664947032928467,0.5308860616669133,1.092964033669374
fake__en__MeloTTS__dorothy_and_wizard_oz_18_f000071,MeloTTS,1,5.307483196258545,14.948211669921877,2.819752936377166,1.511036126025243,7.6247663497924805,0.6239717316440889,1.4095301526897288
fake__en__MeloTTS__piratesofersatz_02_leinster_64kb_f000174,MeloTTS,1,6.002406597137451,13.408442497253418,2.730914998315325,1.5262853389124658,7.915703296661377,0.40258689146038146,0.022608806689461764
fake__en__MeloTTS__piratesofersatz_03_leinster_64kb_f000039,MeloTTS,1,1.9040639400482176,13.6183443069458,2.679200258821427,0.0125673490717934,7.6685404777526855,0.09607196415595394,0.2116743533921132
fake__en__MeloTTS__piratesofersatz_10_leinster_64kb_f000130,MeloTTS,1,4.908507823944092,13.845677375793455,2.596233369303907,1.4834217407001518,7.9724440574646,0.6915707552020656,0.41644081542625655
fake__en__MeloTTS__piratesofersatz_11_leinster_64kb_f000109,MeloTTS,1,1.84922194480896,15.296077728271484,2.855999928574803,0.1193905593637764,7.88895320892334,1.2093099990892968,1.722864690384054
fake__en__MeloTTS__silent_bullet_02_f000168,MeloTTS,1,4.831233024597168,12.171042442321776,2.474860902204178,1.209101968617488,7.778040885925293,-0.3780685747732,-1.0919586104204813
fake__en__MeloTTS__silent_bullet_04_f000027,MeloTTS,1,6.911959171295166,14.44178867340088,2.611770078197146,2.4490174445708983,7.478289604187012,0.1582217626783875,0.9533781031178014
fake__en__MeloTTS__silent_bullet_05_f000240,MeloTTS,1,4.489389419555664,14.46231174468994,2.807415111921104,1.0577562351965155,7.639460563659668,0.4289815229184954,0.9718639165510918
fake__en__MeloTTS__silent_bullet_05_f000282,MeloTTS,1,7.007494449615479,12.542706489562988,2.628614914715965,1.8948505121848604,7.856085300445557,-0.08404820469626911,-0.7571884320005761
fake__en__MeloTTS__silent_bullet_07_f000290,MeloTTS,1,3.4404985904693604,14.364256858825684,2.645007450289815,0.9330109761036088,7.844276428222656,0.7171561811307106,0.8835426170350905
fake__en__MeloTTS__silent_bullet_09_f000237,MeloTTS,1,1.6426329612731934,13.500508308410645,2.72291501835082,-0.2194489102085989,7.6464972496032715,0.007235102203680066,0.10553554726675263
fake__en__Metavoice-1B__dorothy_and_wizard_oz_03_f000051,Metavoice-1B,1,2.581799030303955,13.122013092041016,2.656387889938522,0.1310770946929141,7.587106227874756,-0.2595947045180128,-0.23538769256684425
fake__en__Metavoice-1B__dorothy_and_wizard_oz_08_f000098,Metavoice-1B,1,2.583735942840576,12.621389389038086,2.6719386361048896,-0.112977620523997,7.757819652557373,-0.20805841277510806,-0.6863161254339455
fake__en__Metavoice-1B__hunters_space_08_f000019,Metavoice-1B,1,4.448666095733643,2.043863296508789,2.6674179726309046,-3.6580965959632303,0.7667144536972046,-16.3156276975449,-10.213845956531847
fake__en__Metavoice-1B__hunters_space_11_f000004,Metavoice-1B,1,2.891131639480591,12.16627597808838,2.591771948296879,0.0344588765093341,7.791081428527832,-0.3590555776877235,-1.0962519234102364
fake__en__Metavoice-1B__hunters_space_15_f000020,Metavoice-1B,1,1.856071949005127,12.285186767578123,2.6685124820063706,-0.5417283414288286,7.71293306350708,-0.43230607613141736,-0.9891450172969923
fake__en__Metavoice-1B__piratesofersatz_01_leinster_64kb_f000050,Metavoice-1B,1,0.9593271017074584,12.77595329284668,2.642811897402373,-0.6445459646919911,7.764805793762207,-0.12711223655072182,-0.5470952725175532
fake__en__Metavoice-1B__piratesofersatz_03_leinster_64kb_f000055,Metavoice-1B,1,2.0018131732940674,13.456243515014648,2.6061224477778424,0.1582396973249881,7.627566337585449,-0.043417682422827494,0.06566477447370786
fake__en__Metavoice-1B__piratesofersatz_04_leinster_64kb_f000086,Metavoice-1B,1,1.2018343210220337,13.18408489227295,2.768993357659118,-0.7031107331710063,7.688546180725098,-0.06704263080729458,-0.1794775559993358
fake__en__Metavoice-1B__piratesofersatz_08_leinster_64kb_f000012,Metavoice-1B,1,0.6702011227607727,13.299915313720703,2.631667201159265,-0.5207502282852173,7.821892738342285,0.20149235875672417,-0.07514523991348343
fake__en__Metavoice-1B__piratesofersatz_11_leinster_64kb_f000049,Metavoice-1B,1,1.9461418390274048,13.421658515930176,2.7670065473544327,-0.2938694812673453,7.589840412139893,-0.12020789903918719,0.03451291461504648
fake__en__Metavoice-1B__silent_bullet_02_f000283,Metavoice-1B,1,4.060611248016357,13.127434730529783,2.549164102542412,1.019750626376302,7.898934364318848,0.24882100841299187,-0.23050424231739072
fake__en__Metavoice-1B__silent_bullet_12_f000074,Metavoice-1B,1,2.821805715560913,12.26488208770752,2.5974708142067,0.0314950292333689,7.5687737464904785,-0.675364298900325,-1.0074341183103854
fake__en__Metavoice-1B__silent_bullet_13_f000107,Metavoice-1B,1,2.459540605545044,12.918279647827148,2.744944809660822,-0.2310991146882987,7.782307147979736,-0.03461540371215427,-0.41889718716510244
fake__en__Metavoice-1B__silent_bullet_13_f000248,Metavoice-1B,1,1.0984506607055664,13.468743324279783,2.7867718143049145,-0.6751901190939688,7.8772149085998535,0.36729290991602853,0.07692376874276664
fake__en__Microsoft_VibeVoice_1.5B__dorothy_and_wizard_oz_09_f000114,Microsoft VibeVoice 1.5B,1,4.399045467376709,13.53207015991211,2.541438847388484,1.3062526135740222,7.875903129577637,0.3936847046819072,0.13396435747004504
fake__en__Microsoft_VibeVoice_1.5B__dorothy_and_wizard_oz_12_f000128,Microsoft VibeVoice 1.5B,1,0.8189448118209839,14.337451934814451,2.8088732418058746,-0.5039250352397532,7.934281349182129,0.851126599534265,0.8593985297595506
fake__en__Microsoft_VibeVoice_1.5B__dorothy_and_wizard_oz_14_f000082,Microsoft VibeVoice 1.5B,1,-1.143465280532837,13.61760139465332,2.509075641459805,-0.9142093966929864,7.754453182220459,0.2351397911019192,0.21100518756197678
fake__en__Microsoft_VibeVoice_1.5B__dorothy_and_wizard_oz_15_f000058,Microsoft VibeVoice 1.5B,1,-2.582854986190796,14.487138748168944,2.73027715382973,-1.7164524718842176,7.631145000457764,0.42666990017790885,0.9942264249669345
fake__en__Microsoft_VibeVoice_1.5B__hunters_space_01_f000007,Microsoft VibeVoice 1.5B,1,2.130601406097412,13.50693130493164,2.7612229796994825,-0.1029207249638181,7.626425743103027,-0.022440327302055335,0.1113209540266612
fake__en__Microsoft_VibeVoice_1.5B__piratesofersatz_03_leinster_64kb_f000122,Microsoft VibeVoice 1.5B,1,3.214829206466675,12.6416597366333,2.505224174031994,0.6244525708470908,7.638526916503906,-0.39249435050496606,-0.6680579486437663
fake__en__Microsoft_VibeVoice_1.5B__piratesofersatz_10_leinster_64kb_f000029,Microsoft VibeVoice 1.5B,1,2.053328514099121,13.436650276184082,2.728130975357291,-0.0873587767468562,7.827192306518555,0.27167233218259584,0.04801649208583531
fake__en__Microsoft_VibeVoice_1.5B__piratesofersatz_11_leinster_64kb_f000130,Microsoft VibeVoice 1.5B,1,1.052011013031006,13.582447052001951,2.525799709021755,-0.043111824386634,7.791586875915527,0.2795607761298643,0.17934050100165597
fake__en__Microsoft_VibeVoice_1.5B__silent_bullet_02_f000119,Microsoft VibeVoice 1.5B,1,-1.7537381649017334,12.87255573272705,2.531599470331673,-1.435293905259662,7.711758136749268,-0.1696811295931412,-0.4600822394448079
fake__en__Microsoft_VibeVoice_1.5B__silent_bullet_02_f000206,Microsoft VibeVoice 1.5B,1,6.709787845611572,13.678058624267578,2.6352415596283096,2.1192428993628134,7.598637104034424,0.009539715885937175,0.2654610266321541
fake__en__Microsoft_VibeVoice_1.5B__silent_bullet_05_f000137,Microsoft VibeVoice 1.5B,1,7.592049598693848,14.741342544555664,2.792889497974118,2.4745379428986736,7.653061866760254,0.5767172340333493,1.223196245704449
fake__en__Microsoft_VibeVoice_1.5B__silent_bullet_09_f000213,Microsoft VibeVoice 1.5B,1,-0.7851856350898743,13.918864250183104,2.7796005860831485,-1.2361343379585925,7.568592071533203,0.06923930813567689,0.48236266925979837
fake__en__Microsoft_VibeVoice_1.5B__silent_bullet_12_f000150,Microsoft VibeVoice 1.5B,1,3.815787553787232,13.92786979675293,2.698714896857803,0.8538951578196933,7.844496250152588,0.5209786892476181,0.490474264810478
fake__en__Microsoft_VibeVoice_Large__dorothy_and_wizard_oz_03_f000012,Microsoft VibeVoice Large,1,2.9627530574798584,12.987610816955566,2.4803491283793053,0.6588625402120384,7.482497692108154,-0.48986337080429915,-0.35644829539990663
fake__en__Microsoft_VibeVoice_Large__dorothy_and_wizard_oz_08_f000033,Microsoft VibeVoice Large,1,1.5858347415924072,14.887613296508787,2.75220119316435,0.0970713634854823,7.712655544281006,0.7392897187001197,1.3549471807018845
fake__en__Microsoft_VibeVoice_Large__dorothy_and_wizard_oz_09_f000124,Microsoft VibeVoice Large,1,3.4934332370758057,14.9251127243042,2.7875289950198643,0.8183027512208342,7.62473726272583,0.6135215402251636,1.388724163509067
fake__en__Microsoft_VibeVoice_Large__dorothy_and_wizard_oz_16_f000090,Microsoft VibeVoice Large,1,3.861330509185791,14.296472549438477,2.758209932920817,0.8466439557023943,7.657864570617676,0.38415552059222097,0.8224870333269952
fake__en__Microsoft_VibeVoice_Large__dorothy_and_wizard_oz_18_f000014,Microsoft VibeVoice Large,1,4.386709690093994,14.245549201965332,2.6802073353157936,1.2036340340178553,7.6426215171813965,0.3364878842109834,0.7766186792425351
fake__en__Microsoft_VibeVoice_Large__piratesofersatz_03_leinster_64kb_f000102,Microsoft VibeVoice Large,1,3.6968204975128174,14.322691917419434,2.7717073297785766,0.7597433434831979,7.7119526863098145,0.4837275126756288,0.8461036907954683
fake__en__Microsoft_VibeVoice_Large__piratesofersatz_05_leinster_64kb_f000005,Microsoft VibeVoice Large,1,3.200700521469116,12.690808296203612,2.5093253709547527,0.6126579085025571,7.5745744705200195,-0.47412905672294803,-0.6237882050983116
fake__en__Microsoft_VibeVoice_Large__piratesofersatz_07_leinster_64kb_f000145,Microsoft VibeVoice Large,1,3.546374082565308,13.45028305053711,2.6364380762651582,0.7180896670589724,7.691421031951904,0.057508888898714826,0.06029598572100874
fake__en__Microsoft_VibeVoice_Large__piratesofersatz_12_leinster_64kb_f000189,Microsoft VibeVoice Large,1,2.5287835597991943,12.908808708190918,2.478703856727253,0.4617130447954758,7.708974361419678,-0.15787096735357417,-0.4274279777415912
fake__en__Microsoft_VibeVoice_Large__silent_bullet_02_f000078,Microsoft VibeVoice Large,1,7.710103988647461,13.109399795532228,2.7327610793474872,2.1319629136642977,7.639456748962402,-0.1803310793919401,-0.24674890857375442
fake__en__Microsoft_VibeVoice_Large__silent_bullet_03_f000123,Microsoft VibeVoice Large,1,5.371723651885986,13.640164375305176,2.611981279105029,1.5694832301732458,7.566459655761719,-0.059737888004151043,0.23132841525799416
fake__en__Microsoft_VibeVoice_Large__silent_bullet_04_f000054,Microsoft VibeVoice Large,1,1.7642757892608645,13.691648483276367,2.487796006848753,0.3559458555482675,7.6903076171875,0.16440519583124827,0.27770186498830807
fake__en__Microsoft_VibeVoice_Large__silent_bullet_07_f000078,Microsoft VibeVoice Large,1,3.78308629989624,14.468036651611328,2.8780814207696177,0.6235579290853381,7.739624977111816,0.5940871384644136,0.9770205307722859
fake__en__Microsoft_VibeVoice_Large__silent_bullet_07_f000319,Microsoft VibeVoice Large,1,1.5222021341323853,12.733197212219238,2.486420419973168,-0.0166409898636281,7.718502521514893,-0.2215000841355897,-0.5856070975015147
fake__en__Microsoft_VibeVoice_Large__silent_bullet_09_f000105,Microsoft VibeVoice Large,1,1.1235737800598145,14.089838981628418,2.584551504726994,0.014174911451763,7.614517688751221,0.2207597739820501,0.6363653008732237
fake__en__Microsoft_VibeVoice_Large__silent_bullet_12_f000197,Microsoft VibeVoice Large,1,5.2047953605651855,12.858076095581056,2.628398772863646,1.242801368774323,7.804922580718994,-0.02503315433113265,-0.47312453058596327
fake__en__Microsoft_VibeVoice_Large__silent_bullet_12_f000223,Microsoft VibeVoice Large,1,3.3142521381378174,14.331442832946776,2.677795021920801,0.7939778072040302,7.6134443283081055,0.3278284490437668,0.8539859316906294
fake__en__MiniCPM-o-2.6__dorothy_and_wizard_oz_11_f000097,MiniCPM-o-2.6,1,0.0854946300387382,12.48510456085205,2.580034429844998,-0.8919913996935696,7.698017120361328,-0.3664724591831965,-0.8090724065066603
fake__en__MiniCPM-o-2.6__dorothy_and_wizard_oz_18_f000005,MiniCPM-o-2.6,1,4.261110782623291,10.813643455505373,2.102723194404353,1.2951995933504985,7.549417495727539,-1.3603613247376785,-2.314613059718359
fake__en__MiniCPM-o-2.6__hunters_space_04_f000021,MiniCPM-o-2.6,1,6.417818546295166,12.53259563446045,2.586530214924207,1.7285624600292515,7.698684215545654,-0.344001631614977,-0.7662956157375547
fake__en__MiniCPM-o-2.6__hunters_space_06_f000036,MiniCPM-o-2.6,1,4.345561504364014,11.75902271270752,2.133290331217032,1.5567826306966692,7.701611518859863,-0.6876432134741209,-1.4630784952178575
fake__en__MiniCPM-o-2.6__hunters_space_08_f000103,MiniCPM-o-2.6,1,6.052285194396973,13.539645195007324,2.556363892585104,1.9463638654926152,7.806222915649414,0.28403276317560994,0.1407874437200753
fake__en__MiniCPM-o-2.6__hunters_space_10_f000106,MiniCPM-o-2.6,1,3.4479920864105225,12.229181289672852,2.4311293827025646,0.7234726680337358,7.597949028015137,-0.6441027809396507,-1.0395910154235521
fake__en__MiniCPM-o-2.6__hunters_space_11_f000045,MiniCPM-o-2.6,1,2.6182737350463867,12.630291938781738,2.654044476198984,0.0494977617561451,7.640183448791504,-0.3949261293851597,-0.6782973025529141
fake__en__MiniCPM-o-2.6__hunters_space_13_f000058,MiniCPM-o-2.6,1,2.7011611461639404,11.982748985290527,2.428577389164271,0.3444640373537272,7.523902416229248,-0.8752360954947416,-1.261560794633746
fake__en__MiniCPM-o-2.6__hunters_space_15_f000027,MiniCPM-o-2.6,1,4.824143886566162,14.729251861572266,2.784270832488623,1.3383214608837994,7.613490104675293,0.5070626427222877,1.212305765095374
fake__en__MiniCPM-o-2.6__piratesofersatz_03_leinster_64kb_f000111,MiniCPM-o-2.6,1,6.804481983184815,13.02051830291748,2.5592034899172127,2.093129789251595,7.810800552368164,0.05766302520653743,-0.3268074274478049
fake__en__MiniCPM-o-2.6__piratesofersatz_06_leinster_64kb_f000182,MiniCPM-o-2.6,1,5.736586093902588,14.406495094299316,2.610022462531281,1.9714830818572184,7.639115810394287,0.4032841669924386,0.9215880016522175
fake__en__MiniCPM-o-2.6__piratesofersatz_08_leinster_64kb_f000050,MiniCPM-o-2.6,1,3.0142693519592285,14.14954948425293,2.719246747038265,0.5448317228021239,7.79482889175415,0.5402253067652973,0.6901485380884629
fake__en__MiniCPM-o-2.6__piratesofersatz_09_leinster_64kb_f000008,MiniCPM-o-2.6,1,1.291364073753357,14.453042984008787,2.847455001169113,-0.3358225224181456,7.761108875274658,0.6221943778100949,0.9635152352890946
fake__en__MiniCPM-o-2.6__piratesofersatz_09_leinster_64kb_f000158,MiniCPM-o-2.6,1,-1.1891727447509766,13.89264965057373,2.6974420676384687,-1.22798966399194,7.778621196746826,0.3982274992645899,0.458750306822329
fake__en__MiniCPM-o-2.6__silent_bullet_03_f000207,MiniCPM-o-2.6,1,0.2107006907463073,13.00512981414795,2.475731117477418,-0.4692261636039432,7.467159748077393,-0.5068608281741482,-0.3406683514979734
fake__en__MiniCPM-o-2.6__silent_bullet_04_f000147,MiniCPM-o-2.6,1,3.7051870822906494,11.33086109161377,2.0187240522721965,1.3940795776373267,7.25379753112793,-1.6070982765805073,-1.8487379189637452
fake__en__MiniCPM-o-2.6__silent_bullet_05_f000128,MiniCPM-o-2.6,1,0.7204295992851257,10.517816543579102,1.7444465300882557,0.4688674714711458,7.07621955871582,-2.2614053798602467,-2.5810742060737226
fake__en__MiniCPM-o-2.6__silent_bullet_07_f000266,MiniCPM-o-2.6,1,-0.4365624785423279,14.188337326049805,2.737483546284834,-0.907780850842162,7.798713207244873,0.5639967677708955,0.7250860382724275
fake__en__MiniCPM-o-2.6__silent_bullet_09_f000052,MiniCPM-o-2.6,1,-1.9688153266906736,12.105896949768066,2.5336828986906825,-1.7633087809377166,7.8533430099487305,-0.28522230578437757,-1.1506373239719798
fake__en__MiniCPM-o-2.6__silent_bullet_09_f000245,MiniCPM-o-2.6,1,3.4792416095733643,13.388773918151855,2.6879490049357075,0.568389824144965,7.483317852020264,-0.30786209587580454,0.004892662811755093
fake__en__Nari_Dia-1.6B__dorothy_and_wizard_oz_06_f000012,Nari Dia-1.6B,1,9.200879096984863,6.330217361450195,0.8139686435723825,4.729216010037898,1.7586681842803955,-12.775647423878475,-6.352984176269225
fake__en__Nari_Dia-1.6B__dorothy_and_wizard_oz_08_f000051,Nari Dia-1.6B,1,8.228731155395508,13.609525680541992,2.686136022416266,2.599959624109536,7.6919050216674805,0.1300117818456423,0.2037311230567198
fake__en__Nari_Dia-1.6B__dorothy_and_wizard_oz_09_f000025,Nari Dia-1.6B,1,2.0481045246124268,13.849692344665527,2.591709249679058,0.3217698843466212,7.734273910522461,0.30692281981892927,0.4200572315300763
fake__en__Nari_Dia-1.6B__hunters_space_15_f000008,Nari Dia-1.6B,1,3.353189706802368,13.26641082763672,2.615568221516048,0.6383148854432389,7.3818559646606445,-0.5276029466332443,-0.10532384574705392
fake__en__Nari_Dia-1.6B__piratesofersatz_09_leinster_64kb_f000176,Nari Dia-1.6B,1,5.311417102813721,14.997591018676758,2.8725839179195165,1.4218298609828686,7.680017471313477,0.7358613059415171,1.454007775735688
fake__en__Nari_Dia-1.6B__silent_bullet_03_f000066,Nari Dia-1.6B,1,1.303396224975586,14.652315139770508,2.899689189670508,-0.3851521168221136,7.831599712371826,0.82631871569036,1.1430062988817342
fake__en__Nari_Dia-1.6B__silent_bullet_06_f000229,Nari Dia-1.6B,1,3.38220739364624,15.38442325592041,2.870992771290227,0.74472061457995,7.6744704246521,0.9010769746318871,1.8024404477734601
fake__en__Nari_Dia-1.6B__silent_bullet_11_f000017,Nari Dia-1.6B,1,5.8022050857543945,13.891035079956056,2.8052043438207828,1.438006857630494,7.76212215423584,0.3707289166438384,0.4572960093249995
fake__en__Nari_Dia-1.6B__silent_bullet_11_f000237,Nari Dia-1.6B,1,8.392781257629395,14.773303985595703,2.7301044095061986,2.9184586492101543,7.793972969055176,0.8197547027636473,1.2519849795057225
fake__en__Nari_Dia-1.6B__silent_bullet_11_f000245,Nari Dia-1.6B,1,3.074427366256714,13.465387344360352,2.66006908455242,0.4901042294479056,7.79166316986084,0.22696478355100838,0.07390092592344853
fake__en__Nari_Dia-1.6B__silent_bullet_12_f000338,Nari Dia-1.6B,1,1.9858789443969729,15.21298885345459,2.8084157811050434,0.2489378683759454,7.703286647796631,0.8706259948164625,1.6480237751714282
fake__en__Nari_Dia2__dorothy_and_wizard_oz_04_f000021,Nari Dia2,1,6.130896091461182,13.77392578125,2.648646373368455,1.8733903677552357,7.671569347381592,0.1710553303439179,0.35181176592436636
fake__en__Nari_Dia2__dorothy_and_wizard_oz_09_f000108,Nari Dia2,1,2.0980546474456787,15.089011192321776,2.881137831081701,0.1088410335250912,7.659962177276611,0.7444920761746785,1.5363529691152848
fake__en__Nari_Dia2__dorothy_and_wizard_oz_11_f000008,Nari Dia2,1,1.5840847492218018,14.43298053741455,2.6449398756687508,0.1969083647440043,7.686333656311035,0.49182825427049287,0.9454443218506111
fake__en__Nari_Dia2__dorothy_and_wizard_oz_15_f000009,Nari Dia2,1,3.81908917427063,12.226469993591309,2.6162944471733294,0.51083310684931,7.695559978485107,-0.4869398123940367,-1.0420331700513799
fake__en__Nari_Dia2__dorothy_and_wizard_oz_16_f000007,Nari Dia2,1,2.584691286087036,12.895071983337402,2.5582955825339013,0.326234860078904,7.782621383666992,-0.04455748116338831,-0.4398011030526117
fake__en__Nari_Dia2__hunters_space_04_f000018,Nari Dia2,1,7.981467247009277,12.47602367401123,2.4750015882660743,2.6132273833913597,7.7640767097473145,-0.26337354765439946,-0.8172518635471726
fake__en__Nari_Dia2__hunters_space_08_f000059,Nari Dia2,1,2.5809059143066406,14.291143417358398,2.8361504577516805,0.1609737485035391,7.85211181640625,0.6969420683701045,0.8176869066789819
fake__en__Nari_Dia2__piratesofersatz_07_leinster_64kb_f000235,Nari Dia2,1,0.0062172622419893,12.824007987976074,2.622939248149482,-0.9020426194200534,7.708816051483154,-0.19631925756728885,-0.5038108090839922
fake__en__Nari_Dia2__piratesofersatz_08_leinster_64kb_f000033,Nari Dia2,1,-0.0364689156413078,13.868243217468262,2.784176228482366,-0.9432475867792904,7.75839376449585,0.35441451708816774,0.43676662014087686
fake__en__Nari_Dia2__piratesofersatz_09_leinster_64kb_f000057,Nari Dia2,1,3.3189733028411865,12.314390182495115,2.4195309901863284,0.7480823960064956,7.9926629066467285,0.03473729467792164,-0.9628405294273679
fake__en__Nari_Dia2__silent_bullet_02_f000074,Nari Dia2,1,-2.007109403610229,13.7769193649292,2.7838574890198218,-1.787697928558549,7.598077297210693,0.05315495024280292,0.35450818638752196
fake__en__NeuTTS-Air__hunters_space_05_f000123,NeuTTS-Air,1,0.7583010196685791,13.310639381408691,2.587813477081903,-0.3702300223134629,7.551060676574707,-0.2331314185169756,-0.06548571518962716
fake__en__NeuTTS-Air__hunters_space_07_f000003,NeuTTS-Air,1,4.987712383270264,12.496297836303713,2.647609665721247,1.014218705896207,7.692809581756592,-0.36988116105137475,-0.7989902507321901
fake__en__NeuTTS-Air__hunters_space_14_f000055,NeuTTS-Air,1,1.757887363433838,11.949335098266602,2.228119972421536,0.3742887820626499,7.835257530212402,-0.3850781365642655,-1.291657794878277
fake__en__NeuTTS-Air__hunters_space_16_f000070,NeuTTS-Air,1,4.385263919830322,14.058006286621094,2.532805972428001,1.459495042364471,7.8367133140563965,0.5669591899146056,0.6076925329090087
fake__en__NeuTTS-Air__piratesofersatz_02_leinster_64kb_f000017,NeuTTS-Air,1,2.707592725753784,14.780599594116213,2.816007835385798,0.4026954274568275,7.599656581878662,0.5077416011956851,1.2585563769390278
fake__en__NeuTTS-Air__piratesofersatz_02_leinster_64kb_f000138,NeuTTS-Air,1,4.347258567810059,14.18940258026123,2.6966169386251093,1.1487499598386468,7.642146110534668,0.31042992134282676,0.7260455481983099
fake__en__NeuTTS-Air__piratesofersatz_03_leinster_64kb_f000164,NeuTTS-Air,1,2.926343441009521,13.673768043518066,2.4263128970924988,0.9609289503469588,7.621822357177734,0.045227896138868434,0.26159635773641116
fake__en__NeuTTS-Air__piratesofersatz_06_leinster_64kb_f000124,NeuTTS-Air,1,2.0114448070526123,14.926947593688965,2.7912286800819537,0.2088800195782328,7.616298675537109,0.6006554078680717,1.390376891438698
fake__en__NeuTTS-Air__piratesofersatz_08_leinster_64kb_f000084,NeuTTS-Air,1,-0.708015501499176,13.96053695678711,2.701467902444264,-1.0157318982116053,7.73457145690918,0.35732633599889296,0.5198986632000709
fake__en__NeuTTS-Air__piratesofersatz_08_leinster_64kb_f000088,NeuTTS-Air,1,3.5132222175598145,12.907886505126951,2.5640714636377835,0.6969134156605753,7.712193012237549,-0.15306369696603003,-0.42825863673741044
fake__en__NeuTTS-Air__piratesofersatz_09_leinster_64kb_f000061,NeuTTS-Air,1,2.8706538677215576,13.288674354553224,2.557910605101028,0.5563532791064107,7.799882411956787,0.16071573340149306,-0.08527034599797216
fake__en__NeuTTS-Air__piratesofersatz_12_leinster_64kb_f000073,NeuTTS-Air,1,5.41621732711792,14.110321044921877,2.664947233955415,1.6313197663289318,7.576427459716797,0.16817880444317623,0.6548141770399004
fake__en__NeuTTS-Air__silent_bullet_02_f000043,NeuTTS-Air,1,3.2126471996307373,14.965399742126465,2.801936926729028,0.6943309976867293,7.574102878570557,0.5495058489482314,1.4250120214401105
fake__en__NeuTTS-Air__silent_bullet_06_f000060,NeuTTS-Air,1,-2.453571557998657,12.703457832336426,2.6550704953754938,-2.012234875527592,7.6545939445495605,-0.33859210470129014,-0.6123943468557819
fake__en__NeuTTS-Air__silent_bullet_06_f000323,NeuTTS-Air,1,4.3116135597229,13.286452293395996,2.5221875542527927,1.2234135126299353,7.703352451324463,0.003084965161472185,-0.08727183044497999
fake__en__NeuTTS-Air__silent_bullet_08_f000186,NeuTTS-Air,1,5.658092021942139,12.553797721862791,2.480552880803488,1.6483165353208409,7.70673131942749,-0.32139564525884123,-0.7471981898895551
fake__en__OpenVoiceV2__dorothy_and_wizard_oz_09_f000123,OpenVoiceV2,1,-0.0280824694782495,12.430791854858398,2.7054006758080065,-1.2324214663017097,7.712584495544434,-0.36729599002128094,-0.8579936686274552
fake__en__OpenVoiceV2__hunters_space_02_f000090,OpenVoiceV2,1,1.7361645698547363,13.247529983520508,2.752601913530225,-0.345910493062417,7.7603044509887695,0.07796627180183227,-0.12233045050320547
fake__en__OpenVoiceV2__hunters_space_07_f000081,OpenVoiceV2,1,2.382575750350952,12.98438835144043,2.679853961955188,-0.0033820122147404,7.709637641906738,-0.12275617472270728,-0.3593508773511659
fake__en__OpenVoiceV2__hunters_space_18_f000024,OpenVoiceV2,1,3.636283159255981,14.078595161437988,2.6736228695751625,0.8778205022694832,7.640284061431885,0.25750458538019017,0.6262376177701321
fake__en__OpenVoiceV2__piratesofersatz_01_leinster_64kb_f000069,OpenVoiceV2,1,6.900741100311279,13.720704078674316,2.660999542324175,2.140333808919899,7.769996643066406,0.3067947027643467,0.30387320689686553
fake__en__OpenVoiceV2__piratesofersatz_06_leinster_64kb_f000180,OpenVoiceV2,1,1.736473560333252,14.500661849975586,2.734322140851733,0.0944376676263983,7.66332483291626,0.4849754209344875,1.0064071328890598
fake__en__OpenVoiceV2__piratesofersatz_09_leinster_64kb_f000054,OpenVoiceV2,1,4.258596897125244,13.90268898010254,2.7236142966029417,0.969295087827482,7.761029243469238,0.3742040817229274,0.46779306509427676
fake__en__OpenVoiceV2__silent_bullet_02_f000082,OpenVoiceV2,1,4.593826770782471,14.390538215637209,2.756193801784505,1.1922354254061511,7.6598687171936035,0.42977149774402923,0.9072151099065933
